CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
28.893.734/0001-66;2020-06-30;1;MAI3_122;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 122 - Apartamento Residencial;2020-04-28;146.26;1;Nenhuma característica relevante;0.003869;0.009201
28.893.734/0001-66;2020-06-30;1;MAIG_119;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 119 - Vaga de Garagem;2020-04-03;12.50;1;Nenhuma característica relevante;8.5E-05;0.000203
28.893.734/0001-66;2020-06-30;1;MAIG_205;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 205 - Vaga de Garagem;2020-05-05;12.50;1;Nenhuma característica relevante;0.000114;0.000271
28.893.734/0001-66;2020-06-30;1;REN_102;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 102 - Apartamento Residencial;2020-04-17;155.00;1;Nenhuma característica relevante;0.0015;0.006765
28.893.734/0001-66;2020-06-30;1;REN_1003;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 1003 - Apartamento Residencial;2020-06-01;155.00;1;Nenhuma característica relevante;0.003163;0.007442
28.893.734/0001-66;2020-06-30;1;REN_1703;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 1703 - Apartamento Residencial;2020-04-17;155.00;1;Nenhuma característica relevante;0.00341;0.008118
28.893.734/0001-66;2020-06-30;1;TAR_103;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 103 - Apartamento Residencial;2020-04-13;49.88;1;Nenhuma característica relevante;0.000738;0.001759
28.893.734/0001-66;2020-06-30;1;TAR_805;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 805 - Apartamento Residencial;2020-05-20;49.88;1;Nenhuma característica relevante;0.001077;0.001881
28.893.734/0001-66;2020-06-30;1;TAR_1003;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 1003 - Apartamento Residencial;2020-06-09;49.88;1;Nenhuma característica relevante;0.000797;0.001881
28.893.734/0001-66;2020-06-30;1;TAR_1704;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 1704 - Apartamento Residencial;2020-06-23;49.88;1;Nenhuma característica relevante;0.001281;0.001881
28.893.734/0001-66;2020-06-30;1;TAR_1705;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 1705 - Apartamento Residencial;2020-06-04;49.88;1;Nenhuma característica relevante;0.022631;0.001894
28.893.734/0001-66;2020-06-30;1;CEN_104B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 104 - 10 andar - Ribeirão Preto - SP;2020-06-19;140.77;1;Nenhuma característica relevante;0.003417;0.008051
28.893.734/0001-66;2020-06-30;1;CEN_114B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 114 - 11 andar - Ribeirão Preto - SP;2020-06-10;140.77;1;Nenhuma característica relevante;0.003098;0.007307
28.893.734/0001-66;2020-06-30;1;CEN_144B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 144 - 14 andar - Ribeirão Preto - SP;2020-05-06;140.77;1;Nenhuma característica relevante;0.003271;0.007307
28.893.734/0001-66;2020-09-30;1;FELICITTA_72440;Rua Presidente Campos Salles, 1370, 1º Andar, Apto 14, Alto Ipiranga, Mogi das Cruzes - SP;2020-07-03;126.60;1;Nenhuma característica relevante.;0.003336;0.017644
28.893.734/0001-66;2020-09-30;1;LUMIERE_75146;Avenida Engenheiro Miguel Gemma, 1399, 3º Andar, Apto 32, Socoro, Mogi das Cruzes - SP;2020-07-28;100.12;1;Nenhuma característica relevante.;0.002422;0.012776
28.893.734/0001-66;2020-09-30;1;LUMIERE_75152;Avenida Engenheiro Miguel Gemma, 1399, 5º Andar, Apto 51, Socoro, Mogi das Cruzes - SP;2020-07-15;100.12;1;Nenhuma característica relevante.;0.002504;0.013233
28.893.734/0001-66;2020-09-30;1;LUMIERE_75188;Avenida Engenheiro Miguel Gemma, 1399, 15º Andar, Apto 151, Socoro, Mogi das Cruzes - SP;2020-07-23;100.12;1;Nenhuma característica relevante.;0.002479;0.013081
28.893.734/0001-66;2020-09-30;1;LUMIERE_75191;Avenida Engenheiro Miguel Gemma, 1399, 15º Andar, Apto 154, Socoro, Mogi das Cruzes - SP;2020-08-17;100.12;1;Nenhuma característica relevante.;0.002513;0.013233
28.893.734/0001-66;2020-09-30;1;SELETTOD_158380;Av. Nossa Senhora do Carmo, 644 - Apto nº 1301 - 13 andar -Centro - Betim - MG;2020-07-30;72.18;1;Nenhuma característica relevante;0.001707;0.009004
28.893.734/0001-66;2020-09-30;1;SELETTOD_158383;Av. Nossa Senhora do Carmo, 644 - Apto nº 1304 - 13 andar -Centro - Betim - MG;2020-08-12;72.18;1;Nenhuma característica relevante;0.001708;0.009004
28.893.734/0001-66;2020-09-30;1;SELETTOD_158387;Av. Nossa Senhora do Carmo, 644 - Apto nº 1404 - 14 andar -Centro - Betim - MG;2020-07-30;72.18;1;Nenhuma característica relevante;0.001707;0.009004
28.893.734/0001-66;2020-09-30;1;SELETTOD_158397;Av. Nossa Senhora do Carmo, 644 - Apto nº 1702 - 17 andar -Centro - Betim - MG;2020-08-28;72.18;1;Nenhuma característica relevante;0.001711;0.009004
28.893.734/0001-66;2020-09-30;1;SELETTOD_158353;Av. Nossa Senhora do Carmo, 644 - Apto nº 602 - 6 andar -Centro - Betim - MG;2020-09-09;72.18;1;Nenhuma característica relevante;0.001581;0.008312
28.893.734/0001-66;2020-09-30;1;SELETTOD_158366;Av. Nossa Senhora do Carmo, 644 - Apto nº 903 - 9 andar -Centro - Betim - MG;2020-08-03;72.18;1;Nenhuma característica relevante;0.001707;0.009004
28.893.734/0001-66;2020-09-30;1;SELETTOS_158431;Av. Nossa Senhora do Carmo, 644 - Apto nº 1004 - 10 andar -Centro - Betim - MG;2020-09-14;84.36;1;Nenhuma característica relevante;0.001932;0.01016
28.893.734/0001-66;2020-09-30;1;GAIA_306;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 306, 3º Andar -  Bloco - 1 - Vita Felice;2020-08-27;57.78;1;Nenhuma característica relevante;0.000842;0.004429
28.893.734/0001-66;2020-09-30;1;GAIA_708;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 708, 7º Andar -  Bloco - 1 - Vita Felice;2020-07-07;70.83;1;Nenhuma característica relevante;0.001016;0.005375
28.893.734/0001-66;2020-09-30;1;GAIA_803;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 803, 8º Andar -  Bloco - 1 - Vita Felice;2020-09-22;58.86;1;Nenhuma característica relevante;0.000878;0.004612
28.893.734/0001-66;2020-09-30;1;GAI2_602;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 602, 6º Andar -  Bloco - 2 - Vita Felice;2020-08-11;57.78;1;Nenhuma característica relevante;0.00084;0.004426
28.893.734/0001-66;2020-09-30;1;GAI2_905;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 905, 9º Andar -  Bloco - 2 - Vita Felice;2020-08-27;57.78;1;Nenhuma característica relevante;0.00087;0.004581
28.893.734/0001-66;2020-09-30;1;GAI3_402;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 402, 4º Andar -  Bloco - 3 - Vita Felice;2020-09-22;57.78;1;Nenhuma característica relevante;0.000843;0.004426
28.893.734/0001-66;2020-09-30;1;GAI3_404;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 404, 4º Andar -  Bloco - 3 - Vita Felice;2020-09-09;58.86;1;Nenhuma característica relevante;0.000848;0.004457
28.893.734/0001-66;2020-09-30;1;GAI3_601;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 601, 6º Andar -  Bloco - 3 - Vita Felice;2020-09-02;57.78;1;Nenhuma característica relevante;0.000844;0.004441
28.893.734/0001-66;2020-09-30;1;GAI3_602;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 602, 6º Andar -  Bloco - 3 - Vita Felice;2020-09-22;57.78;1;Nenhuma característica relevante;0.000843;0.004426
28.893.734/0001-66;2020-09-30;1;GAI3_606;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 606, 6º Andar -  Bloco - 3 - Vita Felice;2020-09-22;57.78;1;Nenhuma característica relevante;0.000846;0.004441
28.893.734/0001-66;2020-09-30;1;GAI3_904;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 904, 9º Andar -  Bloco - 3 - Vita Felice;2020-08-11;58.86;1;Nenhuma característica relevante;0.000874;0.004609
28.893.734/0001-66;2020-09-30;1;GAI3_908;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 908, 9º Andar -  Bloco - 3 - Vita Felice;2020-07-21;70.83;1;Nenhuma característica relevante;0.001018;0.005378
28.893.734/0001-66;2020-09-30;1;GAI4_305;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 305, 3º Andar -  Bloco - 4 - Vita Felice;2020-07-21;57.78;1;Nenhuma característica relevante;0.000839;0.004429
28.893.734/0001-66;2020-09-30;1;GAI4_308;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 308, 3º Andar -  Bloco - 4 - Vita Felice;2020-09-16;70.83;1;Nenhuma característica relevante;0.000952;0.005004
28.893.734/0001-66;2020-09-30;1;GAI4_905;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 905, 9º Andar -  Bloco - 4 - Vita Felice;2020-07-10;57.78;1;Nenhuma característica relevante;0.000869;0.004593
28.893.734/0001-66;2020-09-30;1;GAI5_202;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 202, 2º Andar -  Bloco - 5 - Vita Felice;2020-08-18;57.78;1;Nenhuma característica relevante;0.000841;0.004426
28.893.734/0001-66;2020-09-30;1;GAI5_503;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 503, 5º Andar -  Bloco - 5 - Vita Felice;2020-08-13;58.86;1;Nenhuma característica relevante;0.000849;0.004472
28.893.734/0001-66;2020-09-30;1;GAI5_603;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 603, 6º Andar -  Bloco - 5 - Vita Felice;2020-08-13;58.86;1;Nenhuma característica relevante;0.000849;0.004472
28.893.734/0001-66;2020-09-30;1;MAI2_32;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 32 - Apartamento Residencial;2020-09-08;121.18;1;Nenhuma característica relevante;0.00269;0.014145
28.893.734/0001-66;2020-09-30;1;MAI3_22;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 22 - Apartamento Residencial;2020-07-15;146.26;1;Nenhuma característica relevante;0.003368;0.017796
28.893.734/0001-66;2020-09-30;1;MAI3_43;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 43 - Apartamento Residencial;2020-08-04;146.26;1;Nenhuma característica relevante;0.00352;0.018556
28.893.734/0001-66;2020-09-30;1;MAI3_91;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 91 - Apartamento Residencial;2020-07-03;146.26;1;Nenhuma característica relevante;0.003566;0.01886
28.893.734/0001-66;2020-09-30;1;MAI3_191;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 191 - Apartamento Residencial;2020-09-22;146.26;1;Nenhuma característica relevante;0.003794;0.019925
28.893.734/0001-66;2020-09-30;1;MAIG_115;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 115 - Vaga de Garagem;2020-09-08;12.50;1;Nenhuma característica relevante;8.7E-05;0.000456
28.893.734/0001-66;2020-09-30;1;TAR_307;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 307 - Apartamento Residencial;2020-07-10;64.70;1;Nenhuma característica relevante;0.001208;0.006388
28.893.734/0001-66;2020-09-30;1;TAR_903;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 903 - Apartamento Residencial;2020-07-22;49.88;1;Nenhuma característica relevante;0.000801;0.004228
28.893.734/0001-66;2020-09-30;1;TAR_1105;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 1105 - Apartamento Residencial;2020-08-31;49.88;1;Nenhuma característica relevante;0.000804;0.004228
28.893.734/0001-66;2020-09-30;1;TAR_1505;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 1505 - Apartamento Residencial;2020-07-28;49.88;1;Nenhuma característica relevante;0.000802;0.004228
28.893.734/0001-66;2020-09-30;1;TAR_1603;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 1603 - Apartamento Residencial;2020-07-22;49.88;1;Nenhuma característica relevante;0.000801;0.004228
28.893.734/0001-66;2020-09-30;1;CEN_164B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 164 - 16 andar - Ribeirão Preto - SP;2020-08-27;140.77;1;Nenhuma característica relevante;0.003237;0.017035
28.893.734/0001-66;2020-12-31;1;ALLEGRO_86426;Rua Capitão Paulino Freire, 300, 16º Andar, Apto 163, Centro, Mogi das Cruzes - SP;2020-10-26;70.76;1;Nenhuma característica relevante.;0.001946;0.012499
28.893.734/0001-66;2020-12-31;1;ALLEGRO_86430;Rua Capitão Paulino Freire, 300, 17º Andar, Apto 173, Centro, Mogi das Cruzes - SP;2020-11-03;70.76;1;Nenhuma característica relevante.;0.001977;0.012686
28.893.734/0001-66;2020-12-31;1;LUMIERE_75160;Avenida Engenheiro Miguel Gemma, 1399, 7º Andar, Apto 71, Socoro, Mogi das Cruzes - SP;2020-10-21;100.12;1;Nenhuma característica relevante.;0.002438;0.015671
28.893.734/0001-66;2020-12-31;1;SELETTOD_158371;Av. Nossa Senhora do Carmo, 644 - Apto nº 1004 - 10 andar -Centro - Betim - MG;2020-12-15;72.18;1;Nenhuma característica relevante;0.001726;0.011044
28.893.734/0001-66;2020-12-31;1;SELETTOD_158396;Av. Nossa Senhora do Carmo, 644 - Apto nº 1701 - 17 andar -Centro - Betim - MG;2020-12-21;72.18;1;Nenhuma característica relevante;0.001727;0.011044
28.893.734/0001-66;2020-12-31;1;SELETTOD_158345;Av. Nossa Senhora do Carmo, 644 - Apto nº 402 - 4 andar -Centro - Betim - MG;2020-11-26;72.18;1;Nenhuma característica relevante;0.001607;0.010298
28.893.734/0001-66;2020-12-31;1;SELETTOD_158357;Av. Nossa Senhora do Carmo, 644 - Apto nº 702 - 7 andar -Centro - Betim - MG;2020-12-15;72.18;1;Nenhuma característica relevante;0.001609;0.010298
28.893.734/0001-66;2020-12-31;1;SELETTOD_158361;Av. Nossa Senhora do Carmo, 644 - Apto nº 802 - 8 andar -Centro - Betim - MG;2020-12-15;72.18;1;Nenhuma característica relevante;0.001609;0.010298
28.893.734/0001-66;2020-12-31;1;SELETTOD_158367;Av. Nossa Senhora do Carmo, 644 - Apto nº 904 - 9 andar -Centro - Betim - MG;2020-11-20;72.18;1;Nenhuma característica relevante;0.001723;0.011044
28.893.734/0001-66;2020-12-31;1;SELETTOS_158438;Av. Nossa Senhora do Carmo, 644 - Apto nº 1203 - 12 andar -Centro - Betim - MG;2020-10-09;84.36;1;Nenhuma característica relevante;0.001798;0.011567
28.893.734/0001-66;2020-12-31;1;GAIA_504;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 504, 5º Andar -  Bloco - 1 - Vita Felice;2020-11-03;58.86;1;Nenhuma característica relevante;0.000852;0.00547
28.893.734/0001-66;2020-12-31;1;GAI2_704;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 704, 7º Andar -  Bloco - 2 - Vita Felice;2020-12-22;58.86;1;Nenhuma característica relevante;0.000885;0.005656
28.893.734/0001-66;2020-12-31;1;GAI3_702;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 702, 7º Andar -  Bloco - 3 - Vita Felice;2020-12-22;57.78;1;Nenhuma característica relevante;0.000878;0.005615
28.893.734/0001-66;2020-12-31;1;GAI3_901;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 901, 9º Andar -  Bloco - 3 - Vita Felice;2020-10-06;57.78;1;Nenhuma característica relevante;0.000874;0.005627
28.893.734/0001-66;2020-12-31;1;GAI4_206;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 206, 2º Andar -  Bloco - 4 - Vita Felice;2020-11-20;57.78;1;Nenhuma característica relevante;0.000847;0.005429
28.893.734/0001-66;2020-12-31;1;GAI4_605;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 605, 6º Andar -  Bloco - 4 - Vita Felice;2020-10-26;57.78;1;Nenhuma característica relevante;0.000848;0.005448
28.893.734/0001-66;2020-12-31;1;GAI5_205;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 205, 2º Andar -  Bloco - 5 - Vita Felice;2020-11-20;57.78;1;Nenhuma característica relevante;0.000847;0.005429
28.893.734/0001-66;2020-12-31;1;GAI5_305;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 305, 3º Andar -  Bloco - 5 - Vita Felice;2020-12-07;57.78;1;Nenhuma característica relevante;0.000849;0.005433
28.893.734/0001-66;2020-12-31;1;GAI5_705;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 705, 7º Andar -  Bloco - 5 - Vita Felice;2020-12-22;57.78;1;Nenhuma característica relevante;0.000881;0.005634
28.893.734/0001-66;2020-12-31;1;GAI5_706;Rua Adelina Leal, 358, Centro, Itaboraí - RJ -  Unid 706, 7º Andar -  Bloco - 5 - Vita Felice;2020-12-22;57.78;1;Nenhuma característica relevante;0.000881;0.005634
28.893.734/0001-66;2020-12-31;1;MAI2_12;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 12 - Apartamento Residencial;2020-10-06;121.18;1;Nenhuma característica relevante;0.002608;0.01679
28.893.734/0001-66;2020-12-31;1;MAI3_14;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 14 - Apartamento Residencial;2020-11-05;146.26;1;Nenhuma característica relevante;0.003258;0.020895
28.893.734/0001-66;2020-12-31;1;MAI3_101;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 101 - Apartamento Residencial;2020-11-27;146.26;1;Nenhuma característica relevante;0.003698;0.023693
28.893.734/0001-66;2020-12-31;1;MAI3_142;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 142 - Apartamento Residencial;2020-10-05;146.26;1;Nenhuma característica relevante;0.003765;0.024253
28.893.734/0001-66;2020-12-31;1;MAI3_152;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 152 - Apartamento Residencial;2020-11-13;146.26;1;Nenhuma característica relevante;0.003799;0.024365
28.893.734/0001-66;2020-12-31;1;MAI3_181;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 181 - Apartamento Residencial;2020-12-17;146.26;1;Nenhuma característica relevante;0.00382;0.024439
28.893.734/0001-66;2020-12-31;1;EASY408;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 408 - Apartamento Residencial;2020-10-20;96.62;1;Nenhuma característica relevante;0.002611;0.01679
28.893.734/0001-66;2020-12-31;1;EASY1204;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 1204 - Apartamento Residencial;2020-12-07;94.68;1;Nenhuma característica relevante;0.002739;0.017537
28.893.734/0001-66;2020-12-31;1;TAR_105;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 105 - Apartamento Residencial;2020-11-24;49.88;1;Nenhuma característica relevante;0.000809;0.005186
28.893.734/0001-66;2020-12-31;1;TAR_1703;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 1703 - Apartamento Residencial;2020-11-24;49.88;1;Nenhuma característica relevante;0.000809;0.005186
28.893.734/0001-66;2020-12-31;1;CEN_13B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 13 - 1 andar - Ribeirão Preto - SP;2020-12-17;140.77;1;Nenhuma característica relevante;0.002887;0.018469
28.893.734/0001-66;2020-12-31;1;CEN_14B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 14 - 1 andar - Ribeirão Preto - SP;2020-10-13;140.77;1;Nenhuma característica relevante;0.002842;0.018283
28.893.734/0001-66;2020-12-31;1;CEN_23B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 23 - 2 andar - Ribeirão Preto - SP;2020-10-08;140.77;1;Nenhuma característica relevante;0.002841;0.018283
28.893.734/0001-66;2020-12-31;1;CEN_182B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 182 - 18 andar - Ribeirão Preto - SP;2020-11-03;240.47;1;Nenhuma característica relevante;0.004739;0.030409
31.145.875/0001-05;2020-09-30;1;Morumbi;Avenida Morumbi n° 8.234, Itaim Bibi, na cidade de  São Paulo, Estado de São Paulo. Edifício Morumbi.;2020-07-23;10050.3;12;NA;0.1463;0.3319
32.655.589/0001-52;2020-03-31;1;AUT103_1;Av. Mario Ypiranga, 939, Bloco 1, Ap. 103, Adrianópolis, Manaus - AM;2020-02-14;140.70;1;Nenhuma caracteristica relevante.;0.003902;0.00347
32.655.589/0001-52;2020-03-31;1;AUT202_1;Av. Mario Ypiranga, 939, Bloco 1, Ap. 202, Adrianópolis, Manaus - AM;2020-02-26;140.70;1;Nenhuma caracteristica relevante.;0.003499;0.00347
32.655.589/0001-52;2020-03-31;1;AUT102_2;Av. Mario Ypiranga, 939, Bloco 2, Ap. 102, Adrianópolis, Manaus - AM;2020-03-20;140.70;1;Nenhuma caracteristica relevante.;0.003498;0.003442
32.655.589/0001-52;2020-03-31;1;TER203_1;Rua Rio guamá, 482, Bloco 1, Ap. 203, Nossa Senhora das Graças, Manaus - AM;2020-02-21;145.74;1;Nenhuma caracteristica relevante.;0.003503;0.00347
32.655.589/0001-52;2020-03-31;1;TER204_1;Rua Rio guamá, 482, Bloco 1, Ap. 204, Nossa Senhora das Graças, Manaus - AM;2020-02-13;145.74;1;Nenhuma caracteristica relevante.;0.0039;0.00347
32.655.589/0001-52;2020-03-31;1;TER701_1;Rua Rio guamá, 482, Bloco 1, Ap. 701, Nossa Senhora das Graças, Manaus - AM;2020-03-25;145.74;1;Nenhuma caracteristica relevante.;0.003586;0.003526
32.655.589/0001-52;2020-03-31;1;TE1203_1;Rua Rio guamá, 482, Bloco 1, Ap. 1203, Nossa Senhora das Graças, Manaus - AM;2020-02-13;286.70;1;Nenhuma caracteristica relevante.;0.007234;0.006436
32.655.589/0001-52;2020-03-31;1;VH_503_A;Lote 5, Quadra C 02 Torre_A, Ap. 503 - Alphaville Residencial I - Cidade Ocidental - GO;2020-03-12;91.47;1;Nenhuma característica relevante;0.001535;0.001511
32.655.589/0001-52;2020-03-31;1;VH_504_A;Lote 5, Quadra C 02 Torre_A, Ap. 504 - Alphaville Residencial I - Cidade Ocidental - GO;2020-02-18;91.51;1;Nenhuma característica relevante;0.00167;0.001485
32.655.589/0001-52;2020-03-31;1;ESSE_62;Rua 27 de outubro, nº 224, Edifício Essenza - Ap. 62 Suzano-SP;2020-01-22;130.89;1;Nenhuma caracteristica relevante.;0.004207;0.003733
32.655.589/0001-52;2020-03-31;1;ESSE_111;Rua 27 de outubro, nº 224, Edifício Essenza - Ap. 111 Suzano-SP;2020-02-13;130.89;1;Nenhuma caracteristica relevante.;0.004309;0.003833
32.655.589/0001-52;2020-03-31;1;ESSE_132;Rua 27 de outubro, nº 224, Edifício Essenza - Ap. 132 Suzano-SP;2020-01-16;130.89;1;Nenhuma caracteristica relevante.;0.004426;0.003928
32.655.589/0001-52;2020-03-31;1;ESSE_161;Rua 27 de outubro, nº 224, Edifício Essenza - Ap. 161 Suzano-SP;2020-02-13;130.89;1;Nenhuma caracteristica relevante.;0.004356;0.003875
32.655.589/0001-52;2020-03-31;1;ESSE_181;Rua 27 de outubro, nº 224, Edifício Essenza - Ap. 181 Suzano-SP;2020-02-13;130.89;1;Nenhuma caracteristica relevante.;0.004403;0.003917
32.655.589/0001-52;2020-03-31;1;CC_401A;Av. Constelação, S/N , Ap. 401A Bloco Coral Terrace, Manaus - AM;2020-02-27;117.70;1;Nenhuma característica relevante;0.003103;0.003078
32.655.589/0001-52;2020-03-31;1;IMP_124A;Alameda Meyer J. Nigri, 215, Torre A Ap. 124 - Suzano-SP;2020-03-23;94.48;1;Nenhuma característica relevante.;0.002163;0.002127
32.655.589/0001-52;2020-03-31;1;SLO_209;Avenida Governados Valadares, 851,  Sala 209 - Nossa Senhora do Carmo, Betim / MG;2020-02-12;28.12;1;Nenhuma característica relevante;0.00084;0.000748
32.655.589/0001-52;2020-03-31;1;SLO_504;Avenida Governados Valadares, 851,  Sala 504 - Nossa Senhora do Carmo, Betim / MG;2020-02-07;28.12;1;Nenhuma característica relevante;0.00084;0.000748
32.655.589/0001-52;2020-03-31;1;SLO_1005;Avenida Governados Valadares, 851,  Sala 1005 - Nossa Senhora do Carmo, Betim / MG;2020-02-12;28.36;1;Nenhuma característica relevante;0.00083;0.000739
32.655.589/0001-52;2020-03-31;1;SLO_1006;Avenida Governados Valadares, 851,  Sala 1006 - Nossa Senhora do Carmo, Betim / MG;2020-02-13;29.27;1;Nenhuma característica relevante;0.00083;0.000739
32.655.589/0001-52;2020-03-31;1;SLO_1007;Avenida Governados Valadares, 851,  Sala 1007 - Nossa Senhora do Carmo, Betim / MG;2020-02-10;29.27;1;Nenhuma característica relevante;0.00083;0.000739
32.655.589/0001-52;2020-03-31;1;SLO_1008;Avenida Governados Valadares, 851,  Sala 1008 - Nossa Senhora do Carmo, Betim / MG;2020-02-10;28.36;1;Nenhuma característica relevante;0.00083;0.000739
32.655.589/0001-52;2020-03-31;1;SLO_G007;Avenida Governados Valadares, 851,  G007 - Nossa Senhora do Carmo, Betim / MG;2020-02-07;24.62;1;Nenhuma característica relevante;9.3E-05;8.3E-05
