CNPJ_Fundo;Data_Referencia;Versao;Nome_Endereco_Imovel;Caracteristicas_Contratuais
21.126.204/0001-43;2019-09-30;1;Loja 659-G;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-M com garantia de Fiadores.
21.126.204/0001-43;2019-09-30;1;Loja 519;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-M com garantia de Fiadores.
21.126.204/0001-43;2019-09-30;1;Loja 87;Contratos típicos de 5 anos, ajustados anualmente pelo indíce IGP-M com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 1;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 2;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 3;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 4;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 5;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 6;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 7;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 8;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 9;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 10;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 11;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 12;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 13;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 14;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 15;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 16;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 17;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 18;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 19;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 20;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 21;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 22;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 23;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 24;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 25;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 26;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 27;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 28;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 29;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 30;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 31;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 32;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 33;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 34;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 35;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 36;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 37;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 38;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 39;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 40;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 42;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 43;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 44;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 45;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 46;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 47;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 48;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 49;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 50;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 51;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 52;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 53;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 54;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 55;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 56;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 57;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 58;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 59;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 60;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 61;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 62;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 63;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 64;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 65;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 66;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 67;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 68;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 69;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 70;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 71;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 72;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 73;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.126.204/0001-43;2019-12-31;1;Loja 74;Contratos típicos de 5 anos, ajustados anualmente com garantia de Fiadores.
21.408.063/0001-51;2019-03-29;1;Somos Sistema de Ensino S.A.;Prazo de locação de 120 meses, aviso de devolução com antecedência de 60 dias e multa por atraso de 2%
21.408.063/0001-51;2019-06-30;2;SOMOS SISTEMA DE ENSINO S.A;PRAZO DE LOCAÇÃO DE 120 MESES, AVISO DE DEVOLUÇÃO COM ANTECEDENCIA DE 60 DIAS E MULTA POR ATRASO DE 2%
21.408.063/0001-51;2019-09-30;2;Somos Sistema de Ensino S.A.;PRAZO DE LOCAÇÃO DE 120 MESES, AVISO DE DEVOLUÇÃO COM ANTECEDENCIA DE 60 DIAS E MULTA POR ATRASO DE 2%
21.408.063/0001-51;2019-12-31;1;24° Andar do Edifício Castello Branco;Conforme itens acima
21.408.063/0001-51;2019-12-31;1;Edificio Mykonos;Conforme itens acima
21.408.063/0001-51;2019-12-31;1;Somos Sistema de Ensino S.A.;Conforme itens acima
21.408.063/0001-51;2019-12-31;1;Edíficio Celebration;Conforme itens acima
21.408.063/0001-51;2019-12-31;1;Condomínio Comary;Conforme itens acima
21.408.063/0001-51;2019-12-31;1;Edifício Delta Plaza;Conforme itens acima
21.408.063/0001-51;2019-12-31;1;Edifício Cerp - Venezuela;Conforme itens acima
21.408.063/0001-51;2019-12-31;1;Anima Consolação;Conforme itens acima
21.500.481/0001-74;2019-03-31;1;Edifício Botafogo;Contrato de locação típico, com reajuste anual pelo IPCA.
21.500.481/0001-74;2019-06-30;1;Edifício Botafogo;Contrato de locação típico, com reajuste anual pelo IPCA.
21.500.481/0001-74;2019-09-30;1;Edifício Botafogo;Contrato de locação típico, com reajuste anual pelo IPCA.
21.500.481/0001-74;2019-12-31;1;Edifício Botafogo;Contrato de locação típico, com reajuste anual pelo IPCA.
21.500.500/0001-62;2019-03-31;1;não há;não há
21.500.500/0001-62;2019-06-30;1;não há;não há
21.500.500/0001-62;2019-09-30;1;não há;não há
21.500.500/0001-62;2019-12-31;1;não há;não há
21.500.514/0001-86;2019-06-30;1;Não há;Não há
21.500.514/0001-86;2019-09-30;1;Não há;Não há
21.500.514/0001-86;2019-12-31;1;Não há;Não há
21.642.282/0001-09;2019-03-31;1;Unidade 34;Garantia: Títulos de Capitalização /  Indexador: IGP-M
21.642.282/0001-09;2019-03-31;1;Unidade 44;Garantia: Seguro Fiança / Indexador: IGP-M
21.642.282/0001-09;2019-03-31;1;Unidade 54;Garantia: Seguro Fiança / Indexador: IGP-M
21.642.282/0001-09;2019-03-31;1;Unidade 64;Garantia: Seguro Fiança / Indexador: IGP-M
21.642.282/0001-09;2019-03-31;1;Unidade 74;Garantia: Não possui / Indexador: IPCA
21.642.282/0001-09;2019-03-31;1;Unidade 104;Garantia: Fiador / Indexador: IPCA
21.642.282/0001-09;2019-03-31;1;Unidade 124;Garantia: Títulos de Capitalização /  Indexador: IGP-M
21.642.282/0001-09;2019-03-31;1;Unidade 134;Garantia: Fiador / Indexador: IPCA
21.642.282/0001-09;2019-03-31;1;Unidade 144;Garantia: Seguro Fiança / Indexador: IGP-M
21.642.282/0001-09;2019-06-30;1;Unidade 34;Garantia: Títulos de Capitalização /  Indexador: IGP-M
21.642.282/0001-09;2019-06-30;1;Unidade 44;Garantia: Seguro Fiança / Indexador: IGP-M
21.642.282/0001-09;2019-06-30;1;Unidade 54;Garantia: Seguro Fiança / Indexador: IGP-M
21.642.282/0001-09;2019-06-30;1;Unidade 64;Garantia: Seguro Fiança / Indexador: IGP-M
21.642.282/0001-09;2019-06-30;1;Unidade 74;Garantia: Não possui / Indexador: IPCA
21.642.282/0001-09;2019-06-30;1;Unidade 104;Garantia: Fiador / Indexador: IPCA
21.642.282/0001-09;2019-06-30;1;Unidade 124;Garantia: Títulos de Capitalização /  Indexador: IGP-M
21.642.282/0001-09;2019-06-30;1;Unidade 134;Garantia: Fiador / Indexador: IPCA
21.642.282/0001-09;2019-06-30;1;Unidade 144;Garantia: Seguro Fiança / Indexador: IGP-M
21.917.235/0001-12;2019-03-31;1;West Shopping;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-03-31;1;Shopping Crystal;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-03-31;1;Center Shopping Rio;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-03-31;1;Shopping Paralela;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-06-30;1;West Shopping;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-06-30;1;Shopping Crystal;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-06-30;1;Center Shopping Rio;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-06-30;1;Shopping Paralela;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-09-30;1;West Shopping;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-09-30;1;Shopping Crystal;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-09-30;1;Center Shopping Rio;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-09-30;1;Shopping Paralela;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-12-31;1;West Shopping;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-12-31;1;Shopping Crystal;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-12-31;1;Center Shopping Rio;Conforme item 1.1.2.1.4 deste informe.
21.917.235/0001-12;2019-12-31;1;Shopping Paralela;Conforme item 1.1.2.1.4 deste informe.
22.003.469/0001-17;2019-03-31;1;Imoveis comerciais e residenciais;Clausulas de reajustes anuais.
22.003.469/0001-17;2019-06-30;1;Imoveis comerciais e residenciais;Clausulas de reajustes anuais.
22.003.469/0001-17;2019-09-30;1;Imoveis comerciais e residenciais;Clausulas de reajustes anuais.
22.003.469/0001-17;2019-12-31;1;Imoveis residenciais;Clausulas de reajustes anuais.
22.081.808/0001-83;2019-03-31;1;não há;não há
22.081.808/0001-83;2019-06-28;2;não há;não há
22.081.808/0001-83;2019-09-30;1;não há;não há
22.081.808/0001-83;2019-12-31;1;não há;não há
22.103.617/0001-75;2019-03-31;1;Gleba G;Contrato de locação comercial.
22.103.617/0001-75;2019-06-30;1;Gleba G;Contrato de locação comercial.
22.103.617/0001-75;2019-09-30;1;Gleba G;Contrato de locação comercial.
22.103.617/0001-75;2019-12-31;1;Gleba G;Contrato de locação comercial.
22.169.671/0001-13;2019-06-30;2;Itaquera;Conforme item anterior
22.169.671/0001-13;2019-09-30;1;Itaquera;Conforme item anterior
22.169.671/0001-13;2019-12-31;1;Itaquera;Conforme item anterior
22.340.978/0001-35;2019-03-31;1;0;0
22.340.978/0001-35;2019-06-28;1;0;0
22.340.978/0001-35;2019-09-30;1;0;0
22.340.978/0001-35;2019-12-31;1;0;0
22.459.737/0001-00;2019-03-29;2;Gravataí Shopping Center;Não possui caracteristicas que destoem dos demais
22.459.737/0001-00;2019-03-29;2;Shopping Lajeado;Não possui caracteristicas que destoem dos demais
22.459.737/0001-00;2019-06-28;1;Gravataí Shopping Center;Não possui caracteristicas que destoem dos demais
22.459.737/0001-00;2019-06-28;1;Shopping Lajeado;Não possui caracteristicas que destoem dos demais
22.459.737/0001-00;2019-09-30;1;Gravataí Shopping Center;Não possui caracteristicas que destoem dos demais
22.459.737/0001-00;2019-09-30;1;Shopping Lajeado;Não possui caracteristicas que destoem dos demais
22.459.737/0001-00;2019-12-31;1;Gravataí Shopping Center;Não possui caracteristicas que destoem dos demais
22.459.737/0001-00;2019-12-31;1;Shopping Lajeado;Não possui caracteristicas que destoem dos demais
22.862.226/0001-34;2019-12-31;1;N/A;N/A
22.957.521/0001-74;2019-09-30;1;Shopping Xangri-Lá;ALUGUEL
22.957.521/0001-74;2019-09-30;1;Shopping Bento Gonçalves;ALUGUEL
22.957.521/0001-74;2019-09-30;1;Shopping Germânia;ALUGUEL
22.957.521/0001-74;2019-09-30;1;APTO 504;ALUGUEL
22.957.521/0001-74;2019-09-30;1;APTO 503;ALUGUEL
22.957.521/0001-74;2019-09-30;1;APTO 404;ALUGUEL
22.957.521/0001-74;2019-09-30;1;APTO 403;ALUGUEL
22.957.521/0001-74;2019-09-30;1;BOX N 8;ALUGUEL
22.957.521/0001-74;2019-09-30;1;BOX N 22;ALUGUEL
22.957.521/0001-74;2019-09-30;1;BOX N 21;ALUGUEL
22.957.521/0001-74;2019-09-30;1;BOX N 10;ALUGUEL
22.957.521/0001-74;2019-12-31;1;Shopping Xangri-Lá;ALUGUEL
22.957.521/0001-74;2019-12-31;1;Shopping Bento Gonçalves;ALUGUEL
22.957.521/0001-74;2019-12-31;1;Shopping Germânia;ALUGUEL
22.957.521/0001-74;2019-12-31;1;APTO 504;ALUGUEL
22.957.521/0001-74;2019-12-31;1;APTO 503;ALUGUEL
22.957.521/0001-74;2019-12-31;1;APTO 404;ALUGUEL
22.957.521/0001-74;2019-12-31;1;APTO 403;ALUGUEL
22.957.521/0001-74;2019-12-31;1;BOX N 8;ALUGUEL
22.957.521/0001-74;2019-12-31;1;BOX N 22;ALUGUEL
22.957.521/0001-74;2019-12-31;1;BOX N 21;ALUGUEL
22.957.521/0001-74;2019-12-31;1;BOX N 10;ALUGUEL
23.120.098/0001-16;2019-03-31;1;não há;não há
23.120.098/0001-16;2019-06-30;1;não há;não há
23.120.098/0001-16;2019-09-30;1;não há;não há
23.120.098/0001-16;2019-12-31;1;não há;não há
23.426.470/0001-17;2019-03-31;1;n. 1000 da Estrada dos Palmares, Campo Grande, Rio de Janeiro;Cabe à locatária contratar seguro patrimonial para o empreendimento
23.426.470/0001-17;2019-06-30;1;n. 1000 da Estrada dos Palmares, Campo Grande, Rio de Janeiro;Cabe à locatária contratar seguro patrimonial para o empreendimento
23.426.470/0001-17;2019-09-30;2;n. 1000 da Estrada dos Palmares, Campo Grande, Rio de Janeiro;Cabe à locatária contratar seguro patrimonial para o empreendimento
23.426.470/0001-17;2019-12-31;1;n. 1000 da Estrada dos Palmares, Campo Grande, Rio de Janeiro;Cabe à locatária contratar seguro patrimonial para o empreendimento
23.532.837/0001-87;2019-03-31;1;N/A;N/A
23.532.837/0001-87;2019-06-30;1;N/A;N/A
23.532.837/0001-87;2019-09-30;1;N/A;N/A
23.532.837/0001-87;2019-12-31;1;N/A;N/A
23.533.796/0001-43;2019-03-31;1;N/A;N/A
23.533.796/0001-43;2019-06-30;1;N/A;N/A
23.533.796/0001-43;2019-09-30;1;N/A;N/A
23.533.796/0001-43;2019-12-31;2;N/A;N/A
23.537.203/0001-17;2019-03-29;1;Edifício Mayrink Veiga;Não possui caracteristicas que destoem dos demais
23.537.203/0001-17;2019-06-30;1;Edifício Mayrink Veiga 9;Não possui caracteristicas que destoem dos demais
23.537.203/0001-17;2019-09-30;1;Condomínio Edifício Mayrink Veiga;Não possui caracteristicas que destoem dos demais
23.537.203/0001-17;2019-12-31;1;Condomínio Edifício Mayrink Veiga;Não possui caracteristicas que destoem dos demais
23.538.112/0001-04;2019-03-31;1;N/A;N/A
23.538.112/0001-04;2019-06-30;1;N/A;N/A
23.538.112/0001-04;2019-09-30;1;N/A;N/A
23.538.112/0001-04;2019-12-31;2;N/A;N/A
23.570.871/0001-46;2019-03-31;1;N/A;N/A
23.570.871/0001-46;2019-06-30;1;N/A;N/A
23.570.871/0001-46;2019-09-30;1;N/A;N/A
23.570.871/0001-46;2019-12-31;1;N/A;N/A
23.582.914/0001-03;2019-03-29;1;Edifício Cidade Jardim;Não possuí
23.582.914/0001-03;2019-06-30;1;Edifício Cidade Jardim;Não possui caracteristicas que destoem dos demais
23.582.914/0001-03;2019-09-30;1;Edíficio Cidade Jardim;Não possui características que destoem dos demais
23.582.914/0001-03;2019-12-31;2;Edifício Cidade Jardim;Não possui caracteristicas que destoem dos demais
23.740.527/0001-58;2019-03-31;1;não há;não há
23.740.527/0001-58;2019-06-30;1;não há;não há
23.740.527/0001-58;2019-09-30;1;não há;não há
23.740.527/0001-58;2019-12-31;1;não há;não há
23.740.595/0001-17;2019-03-31;1;Não há;Não há
23.740.595/0001-17;2019-06-30;1;Não há;Não há
23.740.595/0001-17;2019-09-30;1;Não há;Não há
23.740.595/0001-17;2019-12-31;2;Não há;Não há
23.768.027/0001-24;2019-03-31;1;Mania de Churrasco;CTO total com limitante de 10% das vendas
23.768.027/0001-24;2019-06-30;1;Mania de Churrasco;CTO total com limitante de 10% das vendas
23.768.027/0001-24;2019-09-30;1;Mania de Churrasco;CTO total com limitante de 10% das vendas
23.768.027/0001-24;2019-12-31;1;Top Center;Não possui caracteristicas que destoem dos demais
23.781.211/0001-04;2019-03-31;1;Hospital Ifor;Contrato pelo prazo de 25 anos reajustado pelo IPCA
23.781.211/0001-04;2019-06-30;1;Hospital Ifor;Contrato pelo prazo de 25 anos reajustado pelo IPCA
23.781.211/0001-04;2019-09-30;1;Hospital Ifor;Contrato pelo prazo de 25 anos reajustado pelo IPCA
24.853.044/0001-22;2019-03-31;1;Fernão Dias Business Park;Conforme item anterior
24.853.044/0001-22;2019-06-30;1;FERNÃO DIAS BUSINNES PARK;Os contratos são corrigidos pelo IPCA  e possuem garantias atraves de seguro fiança e ou fiador.
24.853.044/0001-22;2019-06-30;1;CD Privalia;O contrato é reajustado pelo IPCA e possue garantia através de carta fiança.
24.853.044/0001-22;2019-06-30;1;Imóvel Jundiai Bussines Partk;Os contratos são corrigidos pelo IPCA  e possuem garantias  de cartas fianças
24.853.044/0001-22;2019-09-30;1;Fernão Dias Business Park;Conforme item anterior
24.853.044/0001-22;2019-12-31;1;Fernão Dias Business Park;Conforme item acima
24.853.044/0001-22;2019-12-31;1;CD Privalia;Conforme item acima
24.853.044/0001-22;2019-12-31;1;Galpões Jundiaí Bussiness Park 3, 5 e 6;Conforme item acima
24.853.044/0001-22;2019-12-31;1;Galpôes em Guarulhos - Airport Town;Conforme item acima
24.853.044/0001-22;2019-12-31;1;Galpão BTS/Cremer;Conforme item acima
26.195.121/0001-20;2019-03-31;1;Não há informação;Não há informação
26.195.121/0001-20;2019-06-30;1;Não há informação;Não há informação
26.195.121/0001-20;2019-09-30;1;Não há informação;Não há informação
26.195.121/0001-20;2019-12-31;1;Não há informação;Não há informação
26.314.437/0001-93;2019-06-30;2;Condomínio WT Morumbi - Ala A;Não possui caracteristicas que destoem dos demais
26.499.833/0001-32;2019-03-31;1;MACEIÓ SHOPPPING;Principais características contratuais comuns (Cláusulas de reajuste, indexadores, cláusulas de rescisão, garantias exigidas, entre outras informações relevantes): Contratos negociados e firmados pelos administradores das propriedades. Em geral, locatários possuem contratos padrão com 5 anos de duração que prevêm aluguel mínimo e percentual mensal sobre vendas informadas para os empreendedores além de valores referentes ao condomínio e fundo de promoção das propriedades. Valores são reajustados anualmente conforme indexadores pactuados, em sua maioria IGP. Em relação às garantias, previamente a assinatura dos contratos, é realizada uma avaliação da qualidade do crédito do lojista, podendo ser exigidos ou não fiadores nos contratos.
26.499.833/0001-32;2019-06-30;1;MACEIÓ SHOPPPING;Principais características contratuais comuns (Cláusulas de reajuste, indexadores, cláusulas de rescisão, garantias exigidas, entre outras informações relevantes): Contratos negociados e firmados pelos administradores das propriedades. Em geral, locatários possuem contratos padrão com 5 anos de duração que prevêm aluguel mínimo e percentual mensal sobre vendas informadas para os empreendedores além de valores referentes ao condomínio e fundo de promoção das propriedades. Valores são reajustados anualmente conforme indexadores pactuados, em sua maioria IGP. Em relação às garantias, previamente a assinatura dos contratos, é realizada uma avaliação da qualidade do crédito do lojista, podendo ser exigidos ou não fiadores nos contratos.
26.499.833/0001-32;2019-09-30;1;MACEIÓ SHOPPPING;Principais características contratuais comuns (Cláusulas de reajuste, indexadores, cláusulas de rescisão, garantias exigidas, entre outras informações relevantes): Contratos negociados e firmados pelos administradores das propriedades. Em geral, locatários possuem contratos padrão com 5 anos de duração que prevêm aluguel mínimo e percentual mensal sobre vendas informadas para os empreendedores além de valores referentes ao condomínio e fundo de promoção das propriedades. Valores são reajustados anualmente conforme indexadores pactuados, em sua maioria IGP. Em relação às garantias, previamente a assinatura dos contratos, é realizada uma avaliação da qualidade do crédito do lojista, podendo ser exigidos ou não fiadores nos contratos.
26.499.833/0001-32;2019-09-30;1;Shopping Center Tacaruna;Principais características contratuais comuns (Cláusulas de reajuste, indexadores, cláusulas de rescisão, garantias exigidas, entre outras informações relevantes): Contratos negociados e firmados pelos administradores das propriedades. Em geral, locatários possuem contratos padrão com 5 anos de duração que prevêm aluguel mínimo e percentual mensal sobre vendas informadas para os empreendedores além de valores referentes ao condomínio e fundo de promoção das propriedades. Valores são reajustados anualmente conforme indexadores pactuados, em sua maioria IGP. Em relação às garantias, previamente a assinatura dos contratos, é realizada uma avaliação da qualidade do crédito do lojista, podendo ser exigidos ou não fiadores nos contratos.
26.499.833/0001-32;2019-12-31;1;MACEIÓ SHOPPPING;Principais características contratuais comuns (Cláusulas de reajuste, indexadores, cláusulas de rescisão, garantias exigidas, entre outras informações relevantes): Contratos negociados e firmados pelos administradores das propriedades. Em geral, locatários possuem contratos padrão com 5 anos de duração que prevêm aluguel mínimo e percentual mensal sobre vendas informadas para os empreendedores além de valores referentes ao condomínio e fundo de promoção das propriedades. Valores são reajustados anualmente conforme indexadores pactuados, em sua maioria IGP. Em relação às garantias, previamente a assinatura dos contratos, é realizada uma avaliação da qualidade do crédito do lojista, podendo ser exigidos ou não fiadores nos contratos.
26.499.833/0001-32;2019-12-31;1;Shopping Center Tacaruna;Principais características contratuais comuns (Cláusulas de reajuste, indexadores, cláusulas de rescisão, garantias exigidas, entre outras informações relevantes): Contratos negociados e firmados pelos administradores das propriedades. Em geral, locatários possuem contratos padrão com 5 anos de duração que prevêm aluguel mínimo e percentual mensal sobre vendas informadas para os empreendedores além de valores referentes ao condomínio e fundo de promoção das propriedades. Valores são reajustados anualmente conforme indexadores pactuados, em sua maioria IGP. Em relação às garantias, previamente a assinatura dos contratos, é realizada uma avaliação da qualidade do crédito do lojista, podendo ser exigidos ou não fiadores nos contratos.
26.502.810/0001-30;2019-12-31;1;Chácara Suiça;Terreno
26.502.810/0001-30;2019-12-31;1;Estrada Nova para Mauá;Terreno
26.545.627/0001-11;2019-03-31;1;IMÓVEL A  MATRICULA 80.150;Idem acima
26.545.627/0001-11;2019-03-31;1;IMÓVEL B  MATRICULA 123.192;Idem acima
26.545.627/0001-11;2019-03-31;1;CA20111;Idem acima
26.545.627/0001-11;2019-03-31;1;CA20112;Idem acima
26.545.627/0001-11;2019-03-31;1;CA20114;Idem acima
