CNPJ_Fundo;Data_Referencia;Versao;Data_Entrega;Nome_Fundo;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
14.786.587/0001-10;2016-12-31;1;2017-02-14;VOTORANTIM CARDIO PULMONAR FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-02;INVESTIDOR QUALIFICADO;;862627.7178694;Sim;Não;Sim;Desenvolvimento para Renda;Híbrido;Ativa;Determinado;2026-12-02;30/06;Não;Sim;Não;Não;Sim;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;14786587000110;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;vwmprodutosestruturados@votorantimwm.com.br;2016-12-31
14.788.458/0001-61;2016-12-31;2;2017-02-15;FUNDO DE INVESTIMENTO IMOBILIARIO AMETISTA - FII;2012-11-28;INVESTIDORES EM GERAL;BRAMSACTF005;426100;Não;Sim;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Não;Sim;Não;Não;Sim;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;14788458000161;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2016-12-30
14.788.492/0001-36;2016-12-31;2;2017-02-15;FUNDO DE INVESTIMENTO IMOBILIARIO - FII PATEO BANDEIRANTES;2013-01-04;INVESTIDORES EM GERAL;BRPATBCTF004;1516977.9881;Não;Sim;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Não;Sim;Não;Não;Sim;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;14788492000136;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2016-12-30
14.793.782/0001-78;2016-12-31;2;2017-02-17;RENDA DE ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2012-04-09;INVESTIDORES EM GERAL;BRRDESCTF000;742000;Não;Não;Não;Desenvolvimento para Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BB GESTÃO DE RECURSOS BBDTVM S.A.;14793782000178;Praça XV de Novembro;20;Sls 201,202,301 e 302;Centro;Rio de Janeiro;RJ;20010-010;(21) 3808-7500;;;www.bb.com.br/bbdtvm;fds.estruturados@bb.com.br;2016-12-31
14.879.856/0001-93;2016-12-31;2;2017-02-16;FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING JARDIM SUL;2012-11-05;INVESTIDORES EM GERAL;BRJRDMCTF002;2223060.0017;Não;Não;Não;Renda;Shoppings;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;14879856000193;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2016-12-30
15.006.267/0001-63;2016-12-31;2;2017-02-15;TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO;2015-09-03;INVESTIDORES EM GERAL;BRXTEDCTF006;1467000;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15006267000163;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2016-12-30
15.006.286/0001-90;2016-12-31;2;2017-10-16;FUNDO DE INVESTIMENTO IMOBILIARIO RIO NEGRO;2012-04-20;INVESTIDORES EM GERAL;BRRNGOCTF003;2676000;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;15006286000190;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olímpia;São Paulo;SP;4551065;11 3599 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2016-12-31
15.098.422/0001-19;2016-12-31;1;2017-02-10;FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM PLUS;2013-12-06;INVESTIDOR QUALIFICADO;;1350000;Sim;Não;Sim;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;15098422000119;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5359;;;www.vam.com.br;vwmprodutosestruturados@votorantimwm.com.br;2016-12-30
15.254.249/0001-09;2016-12-31;1;2017-02-10;CAIXA FII VLT VEICULO LEVE SOBRE TRILHOS;2013-06-13;INVESTIDOR QUALIFICADO;BRVLTVCTF007;106225000;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2017-02-28;31/12;Não;Não;Sim;Não;Não;CAIXA ECONÔMICA FEDERAL;15254249000109;Avenida Paulista;2300;11 ANDAR;Cerqueira Cesar;São Paulo;SP;01310-300;3555-6350;;;www.caixa.gov.br;supot02@caixa.gov.br;2016-12-31
15.296.696/0001-12;2016-12-31;1;2017-02-15;VILA OLIMPIA FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2012-08-08;INVESTIDORES EM GERAL;BRVLOLCTF009;1784828;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;12/2016;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;15296696000112;Avenida das Américas;500;Bloco 13, sala 205;Barra da Tijuca;Rio de Janeiro;RJ;22640-100;(21)3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2016-12-31
15.333.306/0001-37;2016-12-31;2;2017-02-16;FUNDO DE INVESTIMENTO IMOBILIARIO - FII EDIFICIO GALERIA;2012-11-08;INVESTIDORES EM GERAL;BREDGACTF001;3812054.9987;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15333306000137;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2016-12-30
15.348.117/0001-38;2016-12-31;1;2017-02-14;SUCCESS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-08-29;INVESTIDOR QUALIFICADO;;1000;Não;Não;Sim;Renda;Outros;Ativa;Indeterminado;;30/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;15348117000138;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTROLADORIA@BRLTRUST.COM.BR;2016-12-31
15.394.563/0001-89;2016-12-31;1;2017-02-14;BB RENDA DE PAPÉIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBIL;2012-05-07;INVESTIDORES EM GERAL;BRRNDPCTF007;107481;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2022-04-30;31/12;Sim;Não;Não;Sim;Não;VOTORANTIM ASSET MANAGEMENT DTVM LTDA.;15394563000189;Avenida das Nações Unidas;14171;torre A - 11º andar;Vila Gertrudes;São Paulo;SP;04794-000;(11) 5171-5096;;;www.vam.com.br;vwmprodutosestruturados@votorantimwm.com.br;2016-12-30
15.447.110/0001-73;2016-12-31;3;2017-02-22;ALGARVES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-12-28;INVESTIDOR QUALIFICADO;BRALVSCTF003;142000000;Não;Não;Não;Renda;Shoppings;Passiva;Determinado;2026-12-28;31/12;Não;Sim;Não;Não;Sim;BANCO MODAL S.A.;15447110000173;Praia de Botafogo;501;5º andar - parte, bloco 01;Botafogo;Rio de Janeiro;RJ;22250040;2132237700;2132237746;;https://modal.com.br;fundos.modal@modal.com.br;2016-12-31
15.461.076/0001-91;2016-12-31;1;2017-02-14;FUNDO DE INVESTIMENTOS IMOBILIÁRIOS BR HÓTEIS FII;2012-08-22;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRBRHTCTF005;1841677;Não;Não;Não;;;;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;ELITE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA;15461076000191;Praça Pio X;55;11º;Centro;Rio de Janeiro;RJ;20040-020;(21)2142-2100;(21)2142-2103;;www.eliteccvm.com.br;atendimento@eliteccvm.com.br;2016-12-31
15.463.207/0001-70;2016-12-31;1;2017-02-14;INHAÚMA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-04-05;INVESTIDOR QUALIFICADO;0;10000;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15463207000170;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2016-12-31
15.489.509/0001-17;2016-12-31;1;2017-02-14;JFDCAM FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-04-23;INVESTIDOR QUALIFICADO;;31900;Não;Não;Sim;Renda;Outros;Ativa;Indeterminado;;30/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;15489509000117;RUA IGUATEMI;151;19  ANDAR;ITAIM BIBI;SÃO PAULO;SP;01451011;11 3133-0350;11 4871-2221;11 3133-0351;WWW.BRLTRUST.COM.BR;CONTROLADORIA@BRLTRUST.COM.BR;2016-12-31
15.538.445/0001-05;2016-12-31;1;2017-02-14;SP DOWNTOWN - FII;2016-07-13;INVESTIDORES EM GERAL;BRSPTWCTF002;1798000;Não;Não;Não;Títulos e Valores Mobiliários;Outros;;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;GERACAO FUTURO CORRETORA DE VALORES AS;15538445000105;AV. PAULISTA;1106;6 ANDAR;BELA VISTA;SÃO PAULO;SP;01310-100;11 3524 8888;;;WWW.GERAFUTURO.COM.BR;MIDDLEADMINT@GERAFUTURO.COM.BR;2016-12-31
15.570.431/0001-60;2016-12-31;1;2017-02-15;BANRISUL NOVAS FRONTEIRAS FII;2012-09-11;INVESTIDORES EM GERAL;BRBNFSCTF000;700000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;15570431000160;AVENIDA DAS AMÉRICAS;500;BLOCO 13 - SALA 205;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22.631-000;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2016-12-31
15.576.907/0001-70;2016-12-31;2;2017-05-26;FUNDO DE INVESTIMENTO IMOBILIÁRIO AGÊNCIAS CAIXA;2012-11-01;INVESTIDORES EM GERAL;BRAGCXCTF003;405000;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;15576907000170;AV. CHEDID JAFET;222;BLOCO B - 3º ANDAR;VILA OLÍMPIA;SÃO PAULO;SP;045551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2016-12-31
15.769.670/0001-44;2016-12-31;1;2017-02-14;RIO BRAVO CREDITO IMOBILIARIO II FI IMOBILIARIO;2012-12-18;INVESTIDORES EM GERAL;BRRBVOCTF007;515824;Não;Não;Não;Renda;Outros;Ativa;Determinado;2024-12-18;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM - LTDA;15769670000144;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olimpia;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;correspondencia@riobravo.com.br;2016-12-31
15.799.397/0001-09;2016-12-31;2;2017-02-16;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CEO CYRELA COMMERCIA;2012-10-29;INVESTIDORES EM GERAL;BRCEOCCTF003;1815696;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;Dezembro;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVIÇOS FINANCEIROS S.A. - DTVM;15799397000109;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11) 3383-3441;;;www.btgpactual.com;sh-contato-fundoimobiliario@btgpactual.com;2016-12-30
15.862.591/0001-83;2016-12-31;1;2017-02-14;CIDADE NOVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2012-10-25;INVESTIDORES EM GERAL;0;7500;Não;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;15862591000183;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2016-12-31
16.543.264/0001-21;2016-12-31;1;2017-02-14;FII DERRY UNIVERSAL;2014-05-28;INVESTIDOR PROFISSIONAL;0;5479.076065;Sim;Não;Não;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;INTRADER D.T.V.M. LTDA.;16543264000121;Rua Ramos Batista;152;;Vila Olímpia;São Paulo;SP;04552020;31985151;;;www.intrader.com.br;adm@intrader.com.br;2016-12-31
16.543.270/0001-89;2016-12-31;1;2017-02-14;SÃO DOMINGOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-05-21;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRFISDCTF006;647633.464861;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Determinado;2022-05-20;31/12;Sim;Não;Não;Sim;Não;FOCO DTVM LTDA.;16543270000189;RUA JOAQUIM FLORIANO;100;17º andar;ITAIM BIBI;São Paulo;SP;04534000;11 3113-0060;;;www.focodtvm.com.br;middleoffice@focodtvm.com.br;2016-12-31
16.671.412/0001-93;2016-12-31;3;2017-10-19;SDI LOGÍSTICA RIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-11-16;INVESTIDORES EM GERAL;BRSDILCTF004;1438853;Não;Não;Não;Renda;Logística;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16671412000193;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olímpia;São Paulo;SP;4551065;11 3599 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2016-12-31
16.706.958/0001-32;2016-12-31;1;2017-02-14;KINEA RENDIMENTOS IMOBILIÁRIOS FII;2012-10-15;INVESTIDOR QUALIFICADO;BRKNCRCTF000;21341667;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;INTRAG DISTR DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;16706958000132;AV BRIGADEIRO FARIA LIMA;3400;10º andar;ITAIM BIBI;SÃO PAULO;SP;04538-132;55-(11)30726012;;;www.intrag.com.br;relacionamento.intrag@itau-unibanco.com.br;2016-12-31
16.802.320/0001-03;2016-12-31;3;2017-10-19;XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRO;2013-03-11;INVESTIDORES EM GERAL;BRXPCMCTF009;2414570;Sim;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA;16802320000103;Av. Chedid Jafet;222;Bloco B - 3º andar;Vila Olímpia;São Paulo;SP;4551065;11 3599 6600;;;riobravo.com.br;fundosimobiliarios@riobravo.com.br;2016-12-31
16.841.067/0001-99;2016-12-31;1;2017-02-14;REIT RIVIERA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-03-13;INVESTIDOR QUALIFICADO;BRREITCTF007;26291;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;16841067000199;Avenida Brigadeiro Faria Lima;1355;3º andar;Jardim Paulistano;São Paulo;SP;01452002;11 32992382;11 32992166;11 32992001;www.socopa.com.br;administracao.fundos@socopa.com.br;2016-12-31
16.875.388/0001-04;2016-12-31;1;2017-02-14;CSHG TOP FOFII 2 FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2013-05-10;INVESTIDORES EM GERAL;BRFOFTCTF007;119604;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;12/2016;Sim;Não;Não;Sim;Não;CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.;16875388000104;RUA LEOPOLDO DE COUTO MAGALHÃES JR;700;11º andar;ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;www.cshg.com.br;list.imobiliario@cshg.com.br;2016-12-31
16.915.840/0001-14;2016-12-31;3;2017-10-19;SANTANDER AGÊNCIAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2012-12-26;INVESTIDORES EM GERAL;BRSAAGCTF007;5631512;Não;Não;Não;Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;RIO BRAVO INVESTIMENTOS DTVM LTDA.;16915840000114;Avenida Chedid Jafet;222;Bloco B - 3º Andar;Vila Olimpia;São Paulo;SP;0455106;3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2016-12-31
16.915.868/0001-51;2016-12-31;1;2017-02-14;JHSF RIO BRAVO FAZENDA BOA VISTA CAPITAL PROTEGIDO FII;2013-07-17;INVESTIDORES EM GERAL;BRRBBVCTF004;1254164;Não;Não;Não;Híbrido;Títulos e Val. Mob.;Passiva;Determinado;2021-12-31;31/12;Sim;Não;Não;Sim;Não;CAIXA ECONOMICA FEDERAL;16915868000151;AVENIDA PAULISTA;2300;11º ANDAR;BELA VISTA;SÃO PAULO;SP;01310-932;11 3555.6350;;;www.caixa.gov.br;supot02@caixa.gov.br;2016-12-31
16.915.968/0001-88;2016-12-31;1;2017-02-10;MÉRITO DESENVOLVIMENTO IMOBILIÁRIO I FII;2016-03-06;INVESTIDORES EM GERAL;BRMFIICTF008;401617;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;PLANNER CORRETORA DE VALORES S.A.;16915968000188;AV. BRIGADEIRO FARIA LIMA;3900;10 ANDAR;ITAIM BIBI;SÃO PAULO;SP;04538132;(11) 2138-8200;;;www.planner.com.br;afigueiredo@planner.com;2016-12-31
17.007.443/0001-07;2016-12-31;1;2017-02-14;TRANSINC FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-08-15;INVESTIDORES EM GERAL;BRTSNCCTF009;18113;Não;Não;Sim;;;;Determinado;2033-08-15;30/06;Sim;Sim;Não;Sim;Sim;BANCO FINAXIS S.A.;17007443000107;Rua Pasteur;463;11° andar;Água Verde;Curitiba;PR;80250 -080;(41) 3074-0909;(41) 3074-5817;(41) 3074-0928;http://finaxis.com.br/;informacoesfundos@bancopetra.com.br;2016-12-31
17.007.528/0001-95;2016-12-31;1;2017-02-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO GENERAL SEVERIANO;2016-07-04;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRGESECTF001;10201.20608;Não;Não;Sim;;;;Determinado;2036-07-04;30/06;Sim;Sim;Não;Sim;Não;FINAXIS CORRETORA;17007528000195;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;informacoesfundos@bancopetra.com.br;2016-12-31
17.025.970/0001-44;2016-12-31;1;2017-02-14;FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE;2014-07-28;INVESTIDORES EM GERAL;BRNVHOCTF003;41494533;Não;Não;Não;Desenvolvimento para Renda;Hospital;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;GERAÇÃO FUTURO CORRETORA DE VALORES S.A;17025970000144;AV. PAULISTA;1106;6°ANDAR;BELA VISTA;SÃO PAULO;SP;01310-100;(11) 3524-8888;;;www.gerafuturo.com.br;middleadmint@gerafuturo.com.br;2016-12-31
17.035.124/0001-05;2016-12-31;1;2017-02-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO HUMAITÁ - FII;2014-12-30;INVESTIDOR PROFISSIONAL;;1000;Não;Não;Não;;;;Indeterminado;;30/06;Não;Sim;Não;Não;Sim;BANCO FINAXIS S.A.;17035124000105;Rua Pasteur;463;11° andar;Água Verde;Curitiba;PR;80250 -080;(41) 3074-0909;(41) 3074-5817;(41) 3074-0928;http://finaxis.com.br/;informacoesfundos@bancopetra.com.br;2016-12-31
17.098.794/0001-70;2016-12-31;1;2017-02-13;CAIXA RIO BRAVO FUNDO DE FII;2013-11-22;INVESTIDORES EM GERAL;BRCXRICTF003;157576;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;CAIXA ECONÔMICA FEDERAL;17098794000170;Avenida Paulista;2300;11º andar;Cerqueira César;São Paulo;SP;01310-300;35556350;;;www.caixa.gov.br;supot02@caixa.gov.br;2016-12-31
17.143.998/0001-86;2016-12-31;1;2017-02-14;CSHG GR LOUVEIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-01-22;INVESTIDORES EM GERAL;BRGRLVCTF002;107353;Não;Não;Não;Desenvolvimento para Renda;Logística;Passiva;Indeterminado;;12/2016;Sim;Não;Não;Sim;Não;CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.;17143998000186;RUA LEOPOLDO COUTO DE MAGALHÃES JR;700;11º andar;ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;www.cshg.com.br;list.imobiliario@cshg.com.br;2016-12-31
17.144.039/0001-85;2016-12-31;1;2017-02-14;CASTELLO BRANCO OFFICE PARK FUNDO DE INVEST IMOBILIÁRIO FII;2012-12-17;INVESTIDORES EM GERAL;BRCBOPCTF001;141500;Não;Não;Não;Renda;Lajes Corporativas;Passiva;Indeterminado;;12/2016;Sim;Não;Não;Sim;Não;CREDIT SUISSE HEDGING - GRIFFO CORRETORA DE VALORES S.A.;17144039000185;RUA LEOPOLDO COUTO DE MAGALHÃES JR;700;11º andar;ITAIM BIBI;SÃO PAULO;SP;04542-000;(11) 3701-8600;;;www.cshg.com.br;list.imobiliario@cshg.com.br;2016-12-31
17.156.502/0001-09;2016-12-31;1;2017-02-14;POLO FII RECEBÍVEIS IMOBILIÁRIOS II;2012-09-20;INVESTIDOR QUALIFICADO;BRPORDCTF005;1000000;Não;Não;Não;Títulos e Valores Mobiliários;Híbrido;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;17156502000109;Avenida das Américas;3434;Bloco 7, sala 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2016-12-31
17.161.979/0001-82;2016-12-31;1;2017-02-14;FUNDO DE INV. IMOBILIÁRIO PEDRA NEGRA RENDA IMOBILIÁRIA;2012-10-25;INVESTIDORES EM GERAL;BRFPNGCTF005;636000;Não;Não;Não;Renda;Lajes Corporativas;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BE-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;17161979000182;AVENIDA DAS NAÇÕES UNIDAS;11857;111;BROOKLIN PAULISTA;SÃO PAULO;SP;04578-908;(11) 5508-3500;;;www.brcapital.com.br;llc@brcapitaldtvm.com.br;2016-12-31
17.198.404/0001-34;2016-12-31;1;2017-02-14;JIVE ATIVOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-12-04;INVESTIDOR QUALIFICADO;;11.6213785;Não;Não;Não;;;;Determinado;2021-12-04;30/06;Não;Sim;Não;Não;Sim;FINAXIS CORRETORA;17198404000134;Avenida Paulista;1842;Torre Norte 1º andar cj. 17;Cerqueira Cesar;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;informacoesfundos@bancopetra.com.br;2016-12-31
17.198.500/0001-82;2016-12-31;2;2017-02-14;SB FUNDO DE INVESTIMENTO IMOBILIÁRIO;2012-12-12;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRSBFICTF000;47500;Sim;Sim;Sim;;;;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BNY MELLON SERVIÇOS FINANCEIROS DTVM S/A;17198500000182;AV. PRESIDENTE WILSON;231;11º ANDAR;CENTRO;RIO DE JANEIRO;RJ;20030905;32192554;;;www.bnymellon.com.br;bnymellon_cvm@bnymellon.com.br;2016-12-31
17.209.378/0001-00;2016-12-31;1;2017-02-14;LATERES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-04-04;INVESTIDOR QUALIFICADO;BRLATRCTF009;124104;Não;Não;Não;Desenvolvimento para Venda;Residencial;Ativa;Determinado;2023-04-03;30/06;Sim;Não;Não;Sim;Não;OLIVEIRA TRUST DTVM S.A.;17209378000100;Avenida das Américas;500;Bloco 13, sala 205;Barra da Tijuca;Rio de Janeiro;RJ;22640100;(21)3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2016-12-31
17.211.882/0001-37;2016-12-31;1;2017-02-13;FUNDO DE INVESTIMENTO IMOBILIARIO JHSF CATARINA CORPORATE BE;2013-01-18;INVESTIDOR QUALIFICADO;BRJHCTCTF000;19468.75;Não;Sim;Não;Desenvolvimento para Renda;Outros;Passiva;Indeterminado;;31/12;Sim;Sim;Não;Sim;Não;PLANNER CORRETORA DE VALORES SA;17211882000137;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;investfundos@planner.com.br;2016-12-31
17.216.625/0001-98;2016-12-31;1;2017-02-14;JPP CAPITAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-04-22;INVESTIDORES EM GERAL;BRJPPCCTF001;55000;Não;Não;Não;;;;Determinado;2019-04-22;30/06;Sim;Não;Não;Sim;Não;BANCO FINAXIS S.A.;17216625000198;Rua Pasteur;463;11° andar;Água Verde;Curitiba;PR;80250 -080;(41) 3074-0909;(41) 3074-5817;(41) 3074-0928;http://finaxis.com.br/;informacoesfundos@bancopetra.com.br;2016-12-31
