CNPJ_Fundo;Data_Referencia;Versao;Percentual_Vencimento_Valor_Total_Faixa_Ate_3Meses;Percentual_Vencimento_Receita_FII_Faixa_Ate_3Meses;Percentual_Vencimento_Valor_Total_Faixa_3a6Meses;Percentual_Vencimento_Receita_FII_Faixa_3a6Meses;Percentual_Vencimento_Valor_Total_Faixa_6a9Meses;Percentual_Vencimento_Receita_FII_Faixa_6a9Meses;Percentual_Vencimento_Valor_Total_Faixa_9a12Meses;Percentual_Vencimento_Receita_FII_Faixa_9a12Meses;Percentual_Vencimento_Valor_Total_Faixa_12a15Meses;Percentual_Vencimento_Receita_FII_Faixa_12a15Meses;Percentual_Vencimento_Valor_Total_Faixa_15a18Meses;Percentual_Vencimento_Receita_FII_Faixa_15a18Meses;Percentual_Vencimento_Valor_Total_Faixa_18a21Meses;Percentual_Vencimento_Receita_FII_Faixa_18a21Meses;Percentual_Vencimento_Valor_Total_Faixa_21a24Meses;Percentual_Vencimento_Receita_FII_Faixa_21a24Meses;Percentual_Vencimento_Valor_Total_Faixa_24a27Meses;Percentual_Vencimento_Receita_FII_Faixa_24a27Meses;Percentual_Vencimento_Valor_Total_Faixa_27a30Meses;Percentual_Vencimento_Receita_FII_Faixa_27a30Meses;Percentual_Vencimento_Valor_Total_Faixa_30a33Meses;Percentual_Vencimento_Receita_FII_Faixa_30a33Meses;Percentual_Vencimento_Valor_Total_Faixa_33a36Meses;Percentual_Vencimento_Receita_FII_Faixa_33a36Meses;Percentual_Vencimento_Valor_Total_Faixa_Acima_36Meses;Percentual_Vencimento_Receita_FII_Faixa_Acima_36Meses;Percentual_Vencimento_Valor_Total_Faixa_Indeterminado;Percentual_Vencimento_Receita_FII_Faixa_Indeterminado;Percentual_Indexador_Valor_Total_IGPM;Percentual_Indexador_Receita_FII_IGPM;Percentual_Indexador_Valor_Total_INPC;Percentual_Indexador_Receita_FII_INPC;Percentual_Indexador_Valor_Total_IPCA;Percentual_Indexador_Receita_FII_IPCA;Percentual_Indexador_Valor_Total_INCC;Percentual_Indexador_Receita_FII_INCC;Caracteristicas_Contratuais;Politica_Contratacao_Seguro_Imovel_Renda_Acabado;Politica_Contratacao_Seguro_Imovel_Renda_Construcao;Politica_Contratacao_Seguro_Imovel_Venda_Acabado;Politica_Contratacao_Seguro_Imovel_Venda_Construcao;Ativo_Liquidez_Valor_Disponibilidades;Ativo_Liquidez_Valor_Titulos_Publicos;Ativo_Liquidez_Valor_Titulos_Privados;Ativo_Liquidez_Valor_Fundos_Renda_Fixa
13.125.823/0001-95;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;1;;;REAJUSTE E INDEXADOR DO ALUGUEL: O valor do aluguel é corrigido pela variação acumulada do IPCA - IBGE (é reajustado a cada 12 meses pela variação do IPCA). O reajuste é realizado automaticamente, devendo o locador informar 15 dias antes do respectivo vencimento. GARANTIA: Alienação fiduciária da totalidade do Imóvel de Ribeirão Preto e do Imóvel de Louveira. A partir do momento em que o saldo devedor dos CRI for igual ou inferior a 50% (cinquenta por cento) do Valor Global da Emissão, conforme definido no Termo de Securitização, no âmbito da Operação de Securitização, um dos Imóveis alienados fiduciariamente deverá ser liberado. Para tanto, os titulares dos CRI se reunirão em Assembleia Geral dos Titulares dos CRI para deliberarem qual dos Imóveis alienados fiduciariamente será liberado.                                                                                                                                          HIPÓTESES DE VENCIMENTO ANTECIPADO: Protesto legítimo de títulos extrajudiciais em valor igual ou maior a  R$10 milhões pedido por parte do Locatário de qualquer plano de recuperação extrajudicial a qualquer credor ou classe de credores liquidação, dissolução, extinção, requerimento ou decretação de falência do Locatário alteração de controle do locatárioinadimplemento de qualquer obrigação assumida pelo locatário mudança ou alteração radical do objeto social do locatário não manter em dia pagamento de tributos, impostos etc não mantiver o empreendimento em boas condições ou realizar obras que diminuam o valor do empreendimento desapropriação total ou parcial do empreendimento se ocorrer cessão ou transferência, pelo Locatário, sem o consentimento do Locador, de seus direitos e obrigações ocorrência de alguma Condição Resolutiva após o desembolso dos recursos originados com a Captação de Recursos se a seguradora não pagar eventual indenização.;SEGUROS - O seguro patrimonial deverá prever cobertura para reconstrução do empreendimento em caso de sinistro. Valor de cobertura deve ser reavaliado anualmente. Caso a seguradora se recuse a pagar indenização por irregularidades o locatário deverá pagar indenização ao locador.MANUTENÇÃO - Principais obrigações do Locatário: i) assumir toda e qualquer responsabilidade pelas obras de manutenção referentes à conservação e manutenção do Empreendimento, bem como aquelas destinadas a repor as condições de utilização deste, obrigando-se, para tanto, a realizar a manutenção das instalações e equipamentos, de acordo com as recomendações e manuais dos fabricantes ii) assumir responsabilidade pelas instalações, limpeza, conservação, pintura do Empreendimento, estanterias (se aplicável), equipamentos (hidráulicos, elétricos, mecânicos e de segurança) e todas as demais instalações citadas no Memorial Descritivo do Empreendimento, a partir da data da entrega, pelo Locador, e aceitação, pelo Locatário, da Obra, salvo as Pendências Irrelevantes tal como previsto neste Contrato, bem como pela manutenção das instalações contra incêndios e vistorias futuras do Corpo de Bombeiros, e outras necessárias para a operação do Locatário.;;;;168.27;;0;909394
13.320.290/0001-00;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;0.08;0.0141;0.38;0.023;0.54;0.9629;0.31;0.0371;;;;;;;Claúsula de reajuste e indexadores.;A política de contratação de seguros obedece a legislação em  vigor.;;;;;;;357058.67
13.371.132/0001-71;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;0;;;;;;;Reajuste anual por indexador de inflação, aviso prévio e multa proporcional ao período de cumprimento do contrato, direito de preferência e multa caso haja descumprimento do contrato. Conjunto 501 do Ed. Praia de Botafogo está locado, porém em período de carência de aluguel até 31/05/2017, razão pela qual os itens 1.1.2.1.1 e 1.1.2.1.3, acima, tiveram apenas os percentuais incidados como 0,00%, uma vez que o fundo não auferiu receita deste contrato no trimestre referente a este informe.;Contratação de seguro incêndio obrigatória pelo valor real de construção, perda de aluguel e renovação anual;;;;14050.02;;402641453.69;108916030.7
13.464.208/0001-03;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.500.306/0001-59;2016-12-31;4;;;;;;;;;;;;;;;;;;;;;;;;;1;0.96696;;;1;0.96696;;;;;;;Os contratos de locação  dos imóveis do Fundo  preveem  período de garantia de permanência, multa rescisória, necessidade de aviso prévio para rescisão contratual pelo o locatário, correção anual do valor da locação pelo IGP-M.;É obrigatória a contratação do seguro de preservação dos imóveis, no entanto essa demanda fica a cargo do locatário.;;;;46038.15;0;0;2454062.55
13.551.286/0001-45;2016-12-31;2;;;;;;;0.0161;0.0031;;;;;0.0743;0.0141;0.0265;0.005;;;0.1839;0.0349;;;0.1145;0.0217;0.4402;0.0836;0;0;0.6051;0.115;;;0.1609;0.0306;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;1.69;0;193287.4;22679111.92
13.555.918/0001-49;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13.568.181/0001-07;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;CD Santa Cruz: Prazo de locação: Início 11 de agosto de 2014, término: 10 de agosto de 2024.CD PPG: Prazo de locação: Início 21 de junho de 2008, término: 20 de maio de 2023.;Inquilino responsável pela renovação do seguro patrimonial.;;;;767.5;;;
13.584.584/0001-31;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;674.2;215530.58;;
13.652.006/0001-95;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;O Fundo tem por objeto adquirir e obter renda, mediante participação correspondente a 44% (quarenta e quatro por cento) no empreendimento imobiliário denominado Parque Shopping Sulacap. Foi constituído um Condomínio que por sua vez contrata os Prestadores de Serviços e celebra os contratos de locação.;O Fundo tem por objeto adquirir e obter renda, mediante participação correspondente a 44% (quarenta e quatro por cento) no empreendimento imobiliário denominado Parque Shopping Sulacap. Foi constituído um Condomínio que por sua vez contrata os Prestadores de Serviços e celebra os contratos de locação.;O Fundo tem por objeto adquirir e obter renda, mediante participação correspondente a 44% (quarenta e quatro por cento) no empreendimento imobiliário denominado Parque Shopping Sulacap. Foi constituído um Condomínio que por sua vez contrata os Prestadores de Serviços e celebra os contratos de locação e seguro.;;;6382.28;0;0;272465
13.703.596/0001-38;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Contratos de locações para fins comerciais.;As Locatárias, durante toda a vigência dos  Contratos de Locação, manterá as edificações existentes nos Imóveis locados, seguradas por empresa de seguros idônea e de primeira linha, regularmente estabelecida no Brasil, contratada às suas expensas ("Seguradora"), devendo estipular a Locadora ou a Securitizadora, em caso de cessão dos Créditos Imobiliários, como único beneficiário das respectivas indenizações resultantes de eventuais danos causados aos Imóveis.;;;;7602.1;;;1536.1
13.726.079/0001-84;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2149.2;0;0;10494.78
13.811.400/0001-29;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;557.82;;;1026497.41
13.842.683/0001-76;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Prazo do Contrato:      72 mesesPeriodicidade do Pagamento do Aluguel:  MensalDia de Pagamento do Aluguel:    5º dia útilPeriodicidade de Reajuste:    AnualÍndice de Reajuste:      IGP-MAviso de devolução:   180 diasGarantias Exigidas:      Fiança bancária não inferior à soma anual: (a) do valor dos alugéis, (b) das despesas condominiais, e (c) do IPTU.;A LOCATÁRIA obriga-se a realizar, às suas expensas, desde o início da locação e até a efetiva devolução do imóvel, um seguro contra incêndio, danos elétricos e responsabilidade civil perante terceiros, tendo por objeto o imóvel ora locado, em companhia seguradora de reconhecida idoneidade, por importância que garanta a reconstrução integral do imóvel em caso de sinistro, pagamento dos aluguéis durante o período de reconstrução do imóvel, e qualquer dano causado a terceiros, emitindo-se a apólice e designando-se o LOCADOR como beneficiário. A cópia da apólice será acostada ao presente contrato em forma de anexo, e deverá estar em vigor a partir da vigência desta locação.;;;;910.08;12104220.61;;
13.873.457/0001-52;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000;40602123.98;0;689237.91
13.920.018/0001-53;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;;;;;;;Rua Cica Nº 201 -Bairro das Pitangueiras - Jundiai - São Paulo;Rua Cica Nº 201 -Bairro das Pitangueiras - Jundiai - São Paulo;;;;1;;;
13.966.653/0001-71;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;0.0525;0.0523;0;0;0.0432;0.043;;;0.0093;0.0093;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;286.35;0;0;4494567.78
13.974.819/0001-00;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Contrato de locação atípica de bem móvel, atualizado anualmente, ou na menor periodicidade permitida em lei, o valor do aluguel será reajustado, amparado na variação positiva acumulada do Índice Nacional de Preços ao Consumidor Amplo divulgado pelo Instituto Brasileiro de Geografia e Estatística, e disponibilizado na página da rede mundial de computadores.;O seguro está sobre a responsabilidade do locatário.;;;;207.42;;;
14.056.001/0001-62;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Não temos seguro;;6613.16;0;0;24212463.53
14.069.202/0001-02;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;0.4845;0.4845;;;Contrato Firmado entre as partes.;Em relação a imóveis locados, o fundo determina, como obrigação acessória nos respectivos instrumentos de locação, o pagamento pelo locatário de prêmio previsto em apólice com cobertura patrimonial.;Em relação a imóveis locados, o fundo determina, como obrigação acessória nos respectivos instrumentos de locação, o pagamento pelo locatário de prêmio previsto em apólice com cobertura patrimonial. Para imóveis em fase de construção, há a determinação, contratualmente prevista, que a empresa construtora promova a contratação, de seguro patrimonial, durante o período de obras.;Em relação aos imóveis acabados para venda, é feita análise de risco pela administração do fundo, verificando-se, a cada caso, a conveniência e oportunidade de contratação de apólice patrimonial.;;18496.12;;;
14.074.706/0001-02;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;0;0;15065.05
14.074.721/0001-50;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1102.61;;;
14.080.689/0001-16;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131958.7;;;2764111.66
14.088.246/0001-71;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Duração:     Prazo indeterminadoPeriodicidade de distribuição de receitas: MensalDia da distribuição da receita:   20º dia;As edificações, instalações, máquinas, aparelhos e equipamentos que integram o CONDOMÍNIO estarão permanentemente segurados, pelo seu valor de reposição, contra riscos de incêndio, explosão, danos a terceiros e outros, seja por imposição legal, seja por decisão da Administração.Os seguros devem ser estipulados e contratados de modo a permitir a boa conservação, a reparação e a reconstrução dos bens segurados, assim como a rápida indenização de danos a terceiros.Por proposta da administração, a Assembléia Geral de Condôminos ou grupo de Condôminos,detentor de 55% dos votos válidos, aprovará a cobertura, o valor e a seguradora para seguros previstos neste item.As despesas com seguros são consideradas de caráter especial e serão rateadas entre os Condôminos na proporção da ABL física das suas respectivas unidades autônomas.Cabe a administração promover, oportunamente, a contratação e a renovação de seguros.;;;;1000;312513.7;;
14.149.745/0001-21;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;1;1;;;Em 26 de novembro de 2013 o SCCP cedeu os direitos dos Certificados de Incentivo ao Desenvolvimento "CID" ao Fundo, com base nas considerações formalizadas no parecer emitido por consultor jurídico emitido pela Mazars Cabrera - Consultoria Contábil e Tributária Sociedade Simples Ltda, pelo montante de R$ 346.973, em permuta de cotas juniores do Fundo.;Os contratos de seguros são de responsabilidade do Fundo.;;;;3150.31;;;2392151.71
14.217.108/0001-45;2016-12-31;2;0.17499;0.19245;0.032266;0.035486;0.007985;0.008782;0.078647;0.086494;0.008756;0.00963;0.028476;0.031317;0.027628;0.030385;0.049896;0.054874;0.063639;0.069988;0.062557;0.068799;0.025362;0.027892;0.006216;0.006836;0.342859;0.377068;0;0;1;0.884948;;;;;;;Os Contrato são corrigidos anualmente pelo IGPM,  e possuem multa rescisoria, Garantia nas modalidades Fiadores, Caução em dinheiro, Caução imobiliaria, Carta de Fiança Bancaria e Seguro Fiança.;Seguro contratado pelo condominio, para cobertura conta riscos de incendio, raios, explosões de qualquer natureza e outras cobertura s essenciais.;;;;6095;;;5135235
14.365.190/0001-55;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;Contrato de Arrendamento firmado com um único Arrendatário, pelo prazo de 8 (oito) safras, com início no plantio da safra 2016/2017 e término na data da colheita da safra 2023/2024, a título de preço de arrendamento, o valor equivalente a 10 (dez) sacas de soja por hectare, em cada safra ,  garantia fiança de pessoas físicas;O Fundo não conta com política de contratação de seguro.;;;;475.99;;;231828.57
14.376.247/0001-11;2016-12-31;2;;;0.2037;0.1932;0.1262;0.1197;;;;;0.0403;0.0382;0.0259;0.0246;;;;;0.1039;0.0986;;;0.0412;0.0391;0.4206;0.3991;0;0;0.9618;0.9125;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;6.15;0;211302.12;1517207.56
14.410.722/0001-29;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;Os contratos assinados são atípicos, com duração de 10 anos, com possibilidade de renovação.Há reajuste anual pelo IPCA-IBGE.Cláusulas de rescisão antecipada: os contratos são considerados rescindidos caso o locatário descumpra qualquer obrigação do contrato, principalmente, mas não se limitando, o pagamento dos aluguéis. Na hpótese de rescisão antecipada, o locatário pagará ao locador o valor correspondente ao resultado da multiplicação do período remanescente para o término da locação, pelo valor do aluguel em vigor à época da ocorrência do fato.;- modalidade seguro patrimonial- laudo de avaliação do imóvel referência para o valor do risco nomeado- tomada de preços somente com empresas de primeira linha- cobertura dos prêmios variam conforme tipologia do imóvel e equipamentos instalados- perda de aluguel por 6 meses;;;;44893.37;118089966.38;0;0
14.413.342/0001-48;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;1;;;Contrato de locação corrigidos pelo IGPM.;Cabe ao locatário a contratação do seguro.;;;;63675.33;0;0;52326417.32
14.422.044/0001-14;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6904.35;0;0;64234844.3
14.423.780/0001-97;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45705.24;14265368.32;;
14.609.653/0001-87;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2396.43;2140105.38;;
14.631.148/0001-39;2016-12-31;1;;;;;;;;;;;;;0.25;0.0708;;;;;;;0.25;0.0295;0.25;0.0253;0.25;0.8744;;;1;1;;;;;;;- Reajustado anualmente na forma prevista no subitem 5.3 da cláusula V do Contrato, segundo a variação medida pelo IGP-M medida pela Fundação Getúlio Vargas - FGV.                                                                                                                               -12  -COMPENSAÇÃO POR RESCISÃO ANTECIPADA: 12.1 As partes convencionam, que no caso da LOCATÁRIA rescindir o presente Contrato antes do termino do prazo da locação previsto no subitem 1.2 e Cláusula 4 supra, pagará ao LOCADOR, na data da assinatura do instrumento de rescisão do presente Contrato, a título de compensação indenizatória pela rescisão antecipada, o valor equivalente a 12 (doze) vezes o aluguel vigente na data da desocupação, proporcionais ao numero de meses que faltam para o fim do Contrato, acrescido do valor dos aluguéis mensais e encargos de locação até a efetiva entrega e devolução do imóvel ao LOCADOR. GARANTIA LOCATÍCIA.- 9  A LOCATÁRIA se compromete no prazo de até 30 (trinta) dias da data da assinatura deste contrato, a fornecer ao LOCADOR carta de fiança bancária ou seguro fiança locatícia emitida por banco ou seguradora de primeira linha nacional no valor de R$ XXXX, referente a 12 (doze) meses de locação com validade de 01 (um) ano, mais Imposto Predial e Territorial Urbano e estimativa de conta luz, gás, água, sob pena de inadimplência contratual.;-;;;;2286845.46;;;
14.665.312/0001-29;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;É possível que determinados imóveis objeto de investimento pelo Fundo não contem com qualquer tipo de cobertura de seguro, inclusive contra incêndio ou danos estruturais, de modo que o patrimônio do Fundo poderá ser significativamente afetado na hipótese de sinistros envolvendo a integridades desses imóveis não segurados.  Ainda, no caso de sinistro envolvendo a integridade física dos imóveis objeto de investimento pelo Fundo que estejam segurados, os recursos obtidos pela cobertura do seguro dependerão da capacidade de pagamento da companhia seguradora contratada, nos termos da apólice exigida, bem como as indenizações a serem pagas pelas seguradoras poderão ser insuficientes para a reparação do dano sofrido, observadas as condições gerais das apólices. Na hipótese de os valores pagos pela seguradora não serem suficientes para reparar o dano sofrido, deverá ser convocada Assembleia Geral de Quotistas para que os Quotistas deliberem o procedimento a ser adotado.;;205829.01;;;724804.42
14.721.889/0001-00;2016-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0015;0.0015;0;0;0;0;0;0;0.0057;0.0057;0;0;0.8498;0.8498;0.143;0.143;0;0;0;0;0.152;0.152;0;0;Contrato típico, com reajuste anual pelo IPCA e IGP-DI.;O admnistrador do shopping faz a contratação de um seguro global.;;;;0;0;0;1135682.52
14.733.211/0001-48;2016-12-31;1;0.0328;;0;;0.0133;;0.0048;;0;;0.0081;;0.0194;;0.0034;;0.0016;;0.4059;;0.1126;;0.0259;;0.1986;;0.1736;;0.9435;;0;;0;;0;;Contrato Atíico de Locação de LojasPrazo de Vigência da locação: até 60 meses:Garantias: Fiadores:Alugueis Mínimo: 13 alugueis no anoAluguel % sobre faturamento do locatário  Clausula de reajuste: periodocidade anualÍndice de reajuste: IGP-MMultas: Multa por inadimplencia, rescisão antecipada ou descumprimento de cláusla;Política de Contratação de Seguros Anual, para todos os imóveis do Fundo, com renovação automática.;;;;10;0;0;597193.92
14.786.587/0001-10;2016-12-31;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4888298.72
14.788.458/0001-61;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.35;0;0;219645.21
14.788.492/0001-36;2016-12-31;2;;;;;;;;;;;;;;;;;;;;;;;;;1;0.2547;0;0;1;0.2547;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;310.53;0;0;943184.01
14.793.782/0001-78;2016-12-31;2;;;;;;;;;;;0.163746;0.163746;;;;;;;0.231424;0.231424;;;;;0.490814;0.490814;0.126544;0.126544;0.411793;0.411793;;;0.023846;0.023846;;;Cláusulas de reajuste atreladas  a índices de inflação, indexadores IPCA, IGP-M, IGP-DI. Garantias exigidas são seguro fiança ou fiador.;Seguro contra fogo, bem como despesas advindas do prêmio de seguro complementar a serem feitos pelo locador em seguradora de sua escolha, pelo valor real da reposição do imóvel.;;;;10228.67;917025.85;0;0
14.879.856/0001-93;2016-12-31;2;0.0051;0.0051;0.0018;0.0018;0.0059;0.0059;0.0048;0.0048;0.0035;0.0035;0.006;0.0059;0.0159;0.0158;0.0101;0.0101;0.0013;0.0013;0.0073;0.0072;0.0054;0.0054;0.014;0.0139;0.0559;0.0555;0.1727;0.1716;0.1519;0.1509;;;;;;;Os contratos de locação possuem algumas características comuns as quais esta administradora considera relevantes para as locações dos fundos que administra:a) Cláusulas de Benfeitoriasb) Cláusulas de revisão de aluguel - seguindo a legislação vigentec) Tipo de indexador - normalmente indicamos IGPM-FGV como indexador para reajuste de locaçãod) Garantia exigida - as garantias aceitas são garantia bancária (fiança ou seguro fiança) ou deposito cauçãoVale ressaltar que cada contrato é negociado, cláusula a cláusula com o locatário, logo podem haver contratos firmados que não seguem os itens descritos acima a rigor, mas a maioria dos contratos são firmados com considerando os pontos descritos acima.;Para a contratação de seguros, seguimos a política de, após identificar a necessidade de contratação, por meio de controles de prazos de vencimento, providenciar a especificação técnica dos seguros a serem contratados e, na sequência, a solicitação de no mínimo 3 (três) cotações.Com base nos detalhes técnicos, buscamos no mercado empresas que atendam a demanda para a realização das cotações.As propostas devem conter, no mínimo: (a) preço (b) descrição do serviço ou especificação do produto (c) condições de pagamento e (d) prazo de entrega. É aconselhável solicitar ao proponente que a minuta do contrato a ser celebrado seja encaminhada juntamente com a proposta.;;;;27.09;0;0;416671.8
