Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Fundo_Nao_Listado_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;Data_Encerramento_Trimestre
Classe;49.318.661/0001-59;2025-03-31;2;2025-07-08;NOAD LIFETIME RECEBÍVEIS IMOBILIÁRIOS FII;2023-02-06;INVESTIDOR PROFISSIONAL;BR0ETLCTF004;1000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;49318661000159;Avenida Brigadeiro Faria Lima;1355;5 Andar;Jardim Paulistano;São Paulo;SP;01452919;1128273500;;;www.singulare.com.br;fii.adm@singulare.com.br;2025-03-31
Fundo;49.361.020/0001-87;2025-03-31;1;2025-05-15;FII LAV SLDZ DESENVOLVIMENTO IMOBILIARIO;2023-01-23;INVESTIDOR PROFISSIONAL;BRSLDZCTF008;5025;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;49361020000187;Rua Gilberto Sabino;215;4º andar;Pinheiros;São Paulo;SP;05425-020;11 3030-7300;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2025-03-31
Classe;49.489.928/0001-70;2025-03-31;1;2025-05-15;051 AGRO FAZENDAS III FIAGRO;2023-02-06;INVESTIDOR PROFISSIONAL;BRFZDBCTF006;3600000;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;49489928000170;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2025-03-31
Fundo;49.553.783/0001-20;2025-03-31;1;2025-04-01;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FATOR RENDA ESTRUTURADA;2023-08-11;INVESTIDOR QUALIFICADO;BRFAOECTF000;0;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2028-02-10;30/06;Sim;Sim;Não;Sim;Não;BANCO FATOR S.A.;49553783000120;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499100;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br;2025-03-31
Fundo;49.553.783/0001-20;2025-06-30;1;2025-07-08;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FATOR RENDA ESTRUTURADA;2023-08-11;INVESTIDOR QUALIFICADO;BRFAOECTF000;0;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2028-02-10;30/06;Sim;Sim;Não;Sim;Não;BANCO FATOR S.A.;49553783000120;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499100;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br;2025-06-30
Fundo;49.592.781/0001-40;2025-03-31;1;2025-05-15;BLUECAP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-02-14;INVESTIDORES EM GERAL;BRBLOGCTF001;14257443;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;49592781000140;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2025-03-31
Classe;49.640.601/0001-58;2025-03-31;1;2025-05-09;AGILE INVESTE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-11-23;INVESTIDOR PROFISSIONAL;BR0HHJCTF006;23028.75904;Não;Não;Não;Desenvolvimento para Venda;Outros;Passiva;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;PLANNER CORRETORA DE VALORES A S;49640601000158;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 3014-6017;www.planner.com.br;inforegulatorio@planner.com.br;2025-03-31
Classe;49.649.500/0001-48;2025-03-31;1;2025-05-15;TEN DESENVOLVIMENTO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-08-11;INVESTIDOR PROFISSIONAL;BR0LV8CTF003;51735;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;49649500000148;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425020;1130307177;;;www.vortx.com.br;regulatorio.fundsvortx.com.br;2025-03-31
Classe;49.844.718/0001-53;2025-03-31;1;2025-05-14;CAPITÂNIA FIAGRO;2023-03-07;INVESTIDORES EM GERAL;BRCPACCTF008;26307780;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Sim;Não;Sim;Sim;XP INVESTIMENTOS CCTVM S.A.;49844718000153;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2025-03-31
Classe;49.863.204/0001-45;2025-03-31;1;2025-05-14;AZ QUEST LUNA  FIAGRO IMOBILIÁRIO;2023-03-08;INVESTIDORES EM GERAL;BR0EYNCTF000;53893019;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Não;Sim;Não;Sim;Sim;XP INVESTIMENTOS CCTVM S.A.;49863204000145;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2025-03-31
Classe;49.893.516/0001-00;2025-03-31;1;2025-05-15;CL GUARULHOS II - FUNDO DE INVESTIMENTO IMOBILIARIO - FII;2023-09-29;INVESTIDORES EM GERAL;;46113.50195;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;49893516000100;Avenida Brigadeiro Faria Lima;1355;5 Andar;Jardim Paulistano;São Paulo;SP;01452919;1128273500;;;www.singulare.com.br;fii.adm@singulare.com.br;2025-03-31
Classe;49.916.958/0001-16;2025-03-31;1;2025-05-15;MANATÍ RECEBÍVEIS ESTRUTURADOS FII;2023-10-03;INVESTIDORES EM GERAL;BRMARECTF017;16169323;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Sim;Não;Sim;Não;BANCO DAYCOVAL S/A;49916958000116;Avenida Paulista;1793;2º andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br;2025-03-31
;49.935.515/0001-72;2025-03-31;1;2025-05-15;STONEX MB CREDITO AGRO FIAGRO - IMOBILIARIO;2023-05-08;INVESTIDOR PROFISSIONAL;BRSTMBCTF003;300000;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Sim;Sim;Não;Sim;Sim;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;49935515000172;Avenida Brigadeiro Faria Lima;1355;5 Andar;Jardim Paulistano;São Paulo;SP;01452919;1128273500;;;www.singulare.com.br;fii.adm@singulare.com.br;2025-03-31
Classe;49.996.755/0001-87;2025-03-31;1;2025-05-09;TERRA RICA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-12-11;INVESTIDOR PROFISSIONAL;BR0MU2CTF006;35108.70904295;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Não;Sim;Não;Não;Sim;PLANNER CORRETORA DE VALORES S.A.;49996755000187;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;inforegulatorio@planner.com.br;2025-03-31
Classe;50.027.615/0001-80;2025-03-31;1;2025-05-13;RANCH FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-09-28;INVESTIDOR QUALIFICADO;0;19122.58966786;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS AS;50027615000180;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2025-03-31
Classe;50.041.467/0001-58;2025-03-31;1;2025-05-15;FII TERRENO QUINTAS GLOBAIS;2023-09-28;INVESTIDOR PROFISSIONAL;BR0H46CTF005;30536522;Não;Não;Não;Desenvolvimento para Venda;Outros;Ativa;Indeterminado;;30/06;Sim;Sim;Não;Sim;Não;BANCO DAYCOVAL S/A;50041467000158;Avenida Paulista;1793;2º andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br;2025-03-31
Classe;50.117.874/0001-00;2025-03-31;1;2025-05-15;ALDEOTA RENDA IMOBILIÁRIA FII - FII;2023-04-20;INVESTIDOR PROFISSIONAL;BR0FLVCTF007;1000000;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;50117874000100;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2025-03-31
Classe;50.135.849/0001-40;2025-03-31;1;2025-05-15;SPECIALE REAL ESTATE FUND OF FUNDS FII;2023-08-11;INVESTIDOR PROFISSIONAL;BRPMFOCTF001;975907;Não;Não;Não;Desenvolvimento para Venda;Híbrido;Ativa;Determinado;2029-12-01;31/12;Não;Não;Sim;Não;Não;BANCO DAYCOVAL S/A;50135849000140;Avenida Paulista;1793;2º andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br;2025-03-31
Classe;50.143.549/0001-03;2025-03-31;1;2025-05-14;CAPITANIA FII;2023-03-30;INVESTIDORES EM GERAL;BR0F89CTF009;8969244;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;50143549000103;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2025-03-31
Classe;50.180.894/0001-17;2025-03-31;1;2025-05-15;VALORA PREMIUM - FII;2023-09-05;INVESTIDORES EM GERAL;BRVGPRCTF003;46022047;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Sim;Não;Sim;Não;BANCO DAYCOVAL S/A;50180894000117;Avenida Paulista;1793;2º andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br;2025-03-31
Classe;50.252.286/0001-70;2025-03-31;1;2025-05-07;MAYA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-05-19;INVESTIDOR PROFISSIONAL;;227.06725;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;50252286000170;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2025-03-31
Classe;50.255.690/0001-06;2025-03-31;1;2025-05-15;DEMETER FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS FIAGRO;2023-04-20;INVESTIDOR PROFISSIONAL;BR0FG8CTF000;17819.26523779;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;50255690000106;Avenida Brigadeiro Faria Lima;1355;5 Andar;Jardim Paulistano;São Paulo;SP;01452919;1128273500;;;www.singulare.com.br;fii.adm@singulare.com.br;2025-03-31
Fundo;50.275.622/0001-09;2025-03-31;1;2025-05-03;ROHT FUNDO DE INVESTIMENTO IMOBILIÁRIO RL;2023-09-29;INVESTIDOR QUALIFICADO;BR0GJPCTF001;69849.69;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;50275622000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br;2025-03-31
Classe;50.352.284/0001-53;2025-03-31;1;2025-05-13;FII RBR OPORTUNIDADES EM CREDITO IMOBILIARIO;2023-06-21;INVESTIDORES EM GERAL;BR0FPYCTF002;2383522;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;50.375.550/0001-63;2025-03-31;1;2025-05-14;REAG AUCTION OPPORTUNITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-05-19;INVESTIDOR QUALIFICADO;;1683103.41349599;Não;Não;Não;Renda;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;50375550000163;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2025-03-31
Classe;50.385.179/0001-10;2025-03-31;1;2025-05-14;XP HABITAT FII;2023-04-19;INVESTIDORES EM GERAL;BRXPHBCTF001;30000000;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Não;Sim;Não;Sim;Sim;XP INVESTIMENTOS CCTVM S.A.;50385179000110;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2025-03-31
Fundo;50.399.189/0001-05;2025-03-31;1;2025-05-05;FUNDO DE INVESTIMENTO IMOBILIÁRIO DE UNIDADES AUTÔNOMAS III;2023-07-31;INVESTIDOR PROFISSIONAL;00000;1285088;Não;Não;Não;Títulos e Valores Mobiliários;Híbrido;Ativa;Determinado;2030-07-31;30/06;Não;Não;Sim;Não;Não;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;50399189000105;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br;2025-03-31
Classe;50.418.740/0001-10;2025-03-31;1;2025-05-14;INVISTA SCJ FII;2023-06-28;INVESTIDOR PROFISSIONAL;BR0FY6CTF002;313970;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BRL TRUST DTVM S.A.;50418740000110;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;50.479.122/0001-80;2025-03-31;1;2025-05-15;BTG PACTUAL LOGCP FUNDO DE INVESTIMENTO IMOBILIARIO  FII;2023-05-26;INVESTIDORES EM GERAL;BR0FFPCTF001;135551986;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Sim;Não;Não;Sim;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;50.492.450/0001-17;2025-03-31;1;2025-05-12;BARZEL RETAIL II FII RESPONSABILIDADE LIMITADA;2023-06-29;INVESTIDOR PROFISSIONAL;;300000;Sim;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO OURINVEST S/A;50492450000117;Avenida Paulista;1728;Sobreloja, 2º, 3º, 4º, 5º e 7º andares;Bela Vista;São Paulo;SP;01310-919;(11) 4081-4402;(11) 4081-4576;(11) 4081-4444;ourinvest.com.br;fundos.imobiliarios@ourinvest.com.br;2025-03-31
Classe;50.522.058/0001-73;2025-03-31;1;2025-05-14;FII MULTIESTRATEGIA SANTA CATARINA - FII;2023-06-30;INVESTIDOR QUALIFICADO;BR0FIWCTF001;74340;Não;Não;Não;Híbrido;Híbrido;Ativa;Determinado;2029-05-02;31/12;Não;Sim;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;50.555.700/0001-10;2025-03-31;1;2025-05-15;DJF IV JIVE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-06-29;INVESTIDOR PROFISSIONAL;BR0FKECTF005;28158589.9907449;Não;Não;Não;Híbrido;Outros;Ativa;Determinado;2032-05-12;31/12;Não;Sim;Não;Não;Sim;MAF D.T.V.M. AS;50555700000110;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;http://www.mafdtvm.com.br/;infolegal@apexgroup.com;2025-03-31
Classe;50.569.855/0001-06;2025-03-31;1;2025-05-15;PANORAMA CRÉDITO RESIDENCIAL FII;2023-05-31;INVESTIDORES EM GERAL;BRPNCRCTF009;500000;Não;Não;Não;Híbrido;Residencial;Ativa;Indeterminado;;31/12;Sim;Sim;Não;Sim;Não;BRL TRUST DTVM S.A.;50569855000106;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
Classe;50.659.134/0001-97;2025-03-31;1;2025-05-12;BARZEL LOG FII RESPONSABILIDADE LIMITADA;2023-06-29;INVESTIDOR PROFISSIONAL;;1680000;Sim;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BANCO OURINVEST S/A;50659134000197;Avenida Paulista;1728;Sobreloja, 2º, 3º, 4º, 5º e 7º andares;Bela Vista;São Paulo;SP;01310-919;(11) 4081-4402;(11) 4081-4576;(11) 4081-4444;ourinvest.com.br;fundos.imobiliarios@ourinvest.com.br;2025-03-31
Classe;50.686.473/0001-62;2025-03-31;1;2025-05-15;IMMOBINVEST FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-07-24;INVESTIDOR QUALIFICADO;BR0LV9CTF001;184909.62062;Não;Não;Não;Desenvolvimento para Renda;Outros;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;50686473000162;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425020;1130307177;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2025-03-31
Classe;50.701.686/0001-16;2025-03-31;1;2025-05-13;JHSF CAPITAL CIDADE JARDIM - FII;2023-06-23;INVESTIDOR PROFISSIONAL;BRJCCJCTF002;1668505;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;50.716.077/0001-30;2025-03-31;1;2025-05-13;FII DO CAMPREV PARA SUSTENTABILIDADE PREV. DO MUNICIPIO;2024-12-06;INVESTIDOR QUALIFICADO;0;354;Não;Não;Não;Híbrido;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;50.718.891/0001-94;2025-03-31;1;2025-05-13;FOF JHSF PRIVATE  FUNDO DE INVESTIMENTO IMOBILIARIO;2023-06-28;INVESTIDOR PROFISSIONAL;BR0FRACTF008;1435128;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Passiva;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Classe;50.718.976/0001-72;2025-03-31;1;2025-05-13;FOF JHSF CAPITAL INSTITUCIONAL - FII;2023-06-29;INVESTIDOR PROFISSIONAL;BRJCINCTF001;1317717;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Passiva;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22250-040;(11)3383-3445;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2025-03-31
Fundo;50.750.438/0001-65;2025-03-31;1;2025-05-15;RIZA DOMUS FII;2023-05-19;INVESTIDORES EM GERAL;BRRZDSCTF005;32742817;Não;Não;Não;Títulos e Valores Mobiliários;Títulos e Val. Mob.;Ativa;Indeterminado;;30/06;Sim;Não;Não;Sim;Não;XP INVESTIMENTOS CCTVM S.A.;50750438000165;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22.440-032;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2025-03-31
Fundo;50.808.042/0001-21;2025-03-31;1;2025-05-15;VBI TR FARIA LIMA 4440 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-06-12;INVESTIDOR QUALIFICADO;BRFLFLCTF000;3454262;Não;Não;Não;Desenvolvimento para Renda;Residencial;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;50808042000121;Rua Gilberto Sabino;215;4º Andar;Pinheiros;São Paulo;SP;05425020;1130307177;;;www.vortx.com.br;regulatorio.funds@vortx.com.br;2025-03-31
Classe;50.876.919/0001-11;2025-03-31;1;2025-05-15;ARC IV FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-06-13;INVESTIDOR QUALIFICADO;;11095.6440709;Não;Não;Não;Híbrido;Outros;Ativa;Indeterminado;;30/06;Não;Não;Sim;Não;Não;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;50876919000111;Avenida Brigadeiro Faria Lima;2277;17º andar;jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;ramon.dantas@reag.com.br;2025-03-31
Classe;50.918.320/0001-01;2025-03-31;1;2025-05-15;PIEMONTESE FII RESPONSABILIDADE LIMITADA;2024-06-28;INVESTIDOR QUALIFICADO;BR0KSLCTF003;55620;Não;Não;Não;Renda;Híbrido;Ativa;Indeterminado;;30/06;Sim;Sim;Não;Sim;Não;BANCO DAYCOVAL S/A;50918320000101;Avenida Paulista;1793;2º andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;4090-2223;3138-4061;www.daycoval.com.br;informes.regulatorios@bancodaycoval.com.br;2025-03-31
Classe;50.939.923/0001-81;2025-03-31;1;2025-05-15;GREY EAGLE FUNDO DE INVESTIMENTO IMOBILIARIO;2023-06-15;INVESTIDORES EM GERAL;BR0FYRCTF008;13212.32251277;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;50939923000181;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2025-03-31
Classe;50.940.230/0001-09;2025-03-31;1;2025-05-15;BLACK BRIDGE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2023-06-16;INVESTIDORES EM GERAL;BR0FYACTF004;19131.59728184;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Sim;Não;Não;Sim;Não;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;50940230000109;Avenida Brigadeiro Faria Lima;3477;11º andar;Itaim Bibi;São Paulo;SP;04538-133;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2025-03-31
Classe;50.957.247/0001-79;2025-03-31;1;2025-04-29;BASSANO DI GRAPPO FII;2023-06-12;INVESTIDOR PROFISSIONAL;;498393.2376;Não;Não;Não;Híbrido;Híbrido;Ativa;Indeterminado;;31/12;Não;Não;Sim;Não;Não;BRL TRUST DTVM S.A.;50957247000179;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.brltrust.com.br;infolegal@apexgroup.com;2025-03-31
