CNPJ_Fundo_Classe,Data_Referencia,Versao,Classe,Nome_Endereco_Imovel,Justificativa_Evolucao_Inferior_Previsto,Justificativa_Custo_Superior_Previsto,CNPJ_Fundo
,2020-12-31,1,Imóveis para renda em construção,N/D,N/D,N/D,30.871.716/0001-25
,2020-03-31,1,Imóveis para renda em construção,Unidade 209,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-03-31,1,Imóveis para renda em construção,Unidade 210,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-03-31,1,Imóveis para renda em construção,Unidade 204,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-03-31,1,Imóveis para renda em construção,Unidade 202,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-03-31,1,Imóveis para renda em construção,Unidade 104,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-03-31,1,Imóveis para renda em construção,Unidade 102,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-03-31,1,Imóveis para renda em construção,Unidade 109,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-03-31,1,Imóveis para renda em construção,Unidade 201,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-03-31,1,Imóveis para renda em construção,Unidade 203,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-03-31,1,Imóveis para renda em construção,Unidade 103,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-06-30,1,Imóveis para renda em construção,Unidade 203,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-06-30,1,Imóveis para renda em construção,Unidade 202,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-06-30,1,Imóveis para renda em construção,Unidade 104,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-06-30,1,Imóveis para renda em construção,Unidade 209,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-06-30,1,Imóveis para renda em construção,Unidade 109,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-06-30,1,Imóveis para renda em construção,Unidade 210,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-06-30,1,Imóveis para renda em construção,Unidade 201,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-06-30,1,Imóveis para renda em construção,Unidade 204,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-06-30,1,Imóveis para renda em construção,Unidade 102,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-06-30,1,Imóveis para renda em construção,Unidade 103,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-09-30,1,Imóveis para renda em construção,Unidade 202,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-09-30,1,Imóveis para renda em construção,Unidade 102,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-09-30,1,Imóveis para renda em construção,Unidade 109,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-09-30,1,Imóveis para renda em construção,Unidade 203,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-09-30,1,Imóveis para renda em construção,Unidade 204,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-09-30,1,Imóveis para renda em construção,Unidade 209,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-09-30,1,Imóveis para renda em construção,Unidade 210,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-09-30,1,Imóveis para renda em construção,Unidade 201,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-09-30,1,Imóveis para renda em construção,Unidade 104,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-09-30,1,Imóveis para renda em construção,Unidade 103,Concretagem dos pilares/ vigas e lajes (Terro e 1º subsolo),,31.469.385/0001-64
,2020-12-31,2,Imóveis para renda em construção,Unidade 209,,,31.469.385/0001-64
,2020-12-31,2,Imóveis para renda em construção,Unidade 109,,,31.469.385/0001-64
,2020-12-31,2,Imóveis para renda em construção,Unidade 202,,,31.469.385/0001-64
,2020-12-31,2,Imóveis para renda em construção,Unidade 210,,,31.469.385/0001-64
,2020-12-31,2,Imóveis para renda em construção,Unidade 204,,,31.469.385/0001-64
,2020-12-31,2,Imóveis para renda em construção,Unidade 104,,,31.469.385/0001-64
,2020-12-31,2,Imóveis para renda em construção,Unidade 103,,,31.469.385/0001-64
,2020-12-31,2,Imóveis para renda em construção,Unidade 102,,,31.469.385/0001-64
,2020-12-31,2,Imóveis para renda em construção,Unidade 201,,,31.469.385/0001-64
,2020-12-31,2,Imóveis para renda em construção,Unidade 203,,,31.469.385/0001-64
,2020-03-31,1,Imóveis para renda em construção,"Imóvel A, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,31.907.591/0001-09
,2020-03-31,1,Imóveis para renda em construção,"Imóvel B, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,31.907.591/0001-09
,2020-06-30,1,Imóveis para renda em construção,"Imóvel A, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,31.907.591/0001-09
,2020-06-30,1,Imóveis para renda em construção,"Imóvel B, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,31.907.591/0001-09
,2020-09-30,1,Imóveis para renda em construção,"Imóvel B, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,31.907.591/0001-09
,2020-09-30,1,Imóveis para renda em construção,"Imóvel A, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,31.907.591/0001-09
,2020-12-31,1,Imóveis para renda em construção,"Imóvel B, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,31.907.591/0001-09
,2020-12-31,1,Imóveis para renda em construção,"Imóvel A, TERRENO FELTRINS",Não Aplicavel,Não Aplicavel,31.907.591/0001-09
,2020-09-30,1,Imóveis para renda em construção,,,,31.962.875/0001-06
,2020-12-31,1,Imóveis para renda em construção,,,,31.962.875/0001-06
,2020-09-30,1,Imóveis para venda em construção,Não há,Não há,Não há,34.508.923/0001-70
,2020-12-31,1,Imóveis para venda em construção,Não há,Não há,Não há,34.508.923/0001-70
,2020-03-31,1,Imóveis para venda em construção,"ALPHABURLEMARX LOTE A,B e C",não aplicavel,não aplicavel,34.895.711/0001-93
,2020-03-31,1,Imóveis para venda em construção,ALPHACASTELLO,não aplicavel,não aplicavel,34.895.711/0001-93
,2020-06-30,1,Imóveis para venda em construção,"ALPHABURLEMARX LOTE A,B e C",não aplicavel,não aplicavel,34.895.711/0001-93
,2020-06-30,1,Imóveis para venda em construção,ALPHACASTELLO,não aplicavel,não aplicavel,34.895.711/0001-93
,2020-09-30,1,Imóveis para venda em construção,"ALPHABURLEMARX LOTE A,B e C",não aplicavel,não aplicavel,34.895.711/0001-93
,2020-09-30,1,Imóveis para venda em construção,ALPHACASTELLO,não aplicavel,não aplicavel,34.895.711/0001-93
,2020-09-30,1,Imóveis para venda em construção,ALPHAVILLE BAURU,não aplicavel,não aplicavel,34.895.711/0001-93
,2020-12-31,1,Imóveis para venda em construção,"ALPHABURLEMARX LOTE A,B e C",não aplicavel,não aplicavel,34.895.711/0001-93
,2020-12-31,1,Imóveis para venda em construção,ALPHACASTELLO,não aplicavel,não aplicavel,34.895.711/0001-93
,2020-12-31,1,Imóveis para venda em construção,ALPHAVILLE BAURU,não aplicavel,não aplicavel,34.895.711/0001-93
,2020-12-31,1,Imóveis para renda em construção,COM RES TEENA,Não há,Não há,35.725.659/0001-90
,2020-06-30,1,Imóveis para renda em construção,Fabrica Pouso Alegre,O realizado foi superior ao previsto,Não houveram custos até o momento,36.098.375/0001-83
,2020-09-30,1,Imóveis para renda em construção,,,,36.098.375/0001-83
,2020-12-31,1,Imóveis para renda em construção,,,,36.098.375/0001-83
,2020-12-31,1,Imóveis para renda em construção,Cyrela for you,não aplicável,não aplicável,36.517.660/0001-91
,2020-12-31,1,Imóveis para renda em construção,Urbic Tomas Alves,não aplicável,não aplicável,36.517.660/0001-91
,2020-12-31,1,Imóveis para renda em construção,Urbic Sabia,não aplicável,não aplicável,36.517.660/0001-91
01.235.622/0001-61,2025-03-31,1,Imóveis para venda em construção,Tiê Residencial,N.A.,N.A.,
01.235.622/0001-61,2025-03-31,1,Imóveis para venda em construção,All - Jardim Oceânico,N.A.,N.A.,
01.235.622/0001-61,2025-03-31,1,Imóveis para venda em construção,Nurban,N.A.,N.A.,
01.235.622/0001-61,2025-03-31,1,Imóveis para venda em construção,Zenture,N.A.,N.A.,
01.235.622/0001-61,2025-03-31,1,Imóveis para venda em construção,Arete Toriba - Toriba Sudoeste,N.A.,N.A.,
01.235.622/0001-61,2025-03-31,1,Imóveis para venda em construção,Lineu 708,N.A.,N.A.,
01.235.622/0001-61,2025-03-31,1,Imóveis para venda em construção,Glória Residencial,N.A.,N.A.,
01.235.622/0001-61,2025-03-31,1,Imóveis para venda em construção,S Design,N.A.,N.A.,
08.417.532/0001-30,2025-03-31,1,Imóveis para renda em construção,Expansão Lubrax,,,
11.728.688/0001-47,2025-03-31,1,Imóveis para renda em construção,-,,,
12.989.974/0001-29,2025-03-31,1,Imóveis para renda em construção,Pátio da Marítima Torre II,O início da construção pelo incorporador depende de condições mercadológicas,O FII PM não arca com custo de construção.,
13.584.584/0001-31,2025-03-31,1,Imóveis para renda em construção,Não se aplica,Não se aplica,Não se aplica,
14.721.889/0001-00,2025-03-31,1,Imóveis para venda em construção,Maison Laranjeiras,Tarefas replanejadas,N.A.,
14.721.889/0001-00,2025-03-31,1,Imóveis para venda em construção,The Gallery,N.A.,N.A.,
14.721.889/0001-00,2025-03-31,1,Imóveis para venda em construção,Aretê - Alto Ybirá,N.A.,N.A.,
14.721.889/0001-00,2025-03-31,1,Imóveis para venda em construção,Crystal Blue,Atraso na contratação de serviços.,N.A.,
14.721.889/0001-00,2025-03-31,1,Imóveis para venda em construção,Highlight e Spotlight - Jardim Botafogo,Atraso na contratação de serviços.,N.A.,
14.721.889/0001-00,2025-03-31,1,Imóveis para venda em construção,Iluminato,"Prazo de obra replanejado, após atraso no desmonte de rocha.",N.A.,
14.721.889/0001-00,2025-03-31,1,Imóveis para venda em construção,Costa Mare,N.A.,N.A.,
14.721.889/0001-00,2025-03-31,1,Imóveis para venda em construção,Aretê - Peninsula Norte,N.A.,N.A.,
14.721.889/0001-00,2025-03-31,1,Imóveis para venda em construção,Blanc 260,Replanejamento de cronograma,Antecipação de compra de mateiral.,
15.461.076/0001-91,2025-03-31,1,Imóveis para renda em construção,3 Centros de Convenções no Hotel,,,
15.461.076/0001-91,2025-03-31,1,Imóveis para renda em construção,19 un salas comerciais do THE ONE OFFICE TOWER TAUBATÉ,,,
15.461.076/0001-91,2025-03-31,1,Imóveis para renda em construção,51 Unidades Master no Hotel,,,
15.461.076/0001-91,2025-03-31,1,Imóveis para renda em construção,64 Unidades Standard no Hotel,,,
16.915.968/0001-88,2025-03-31,1,Imóveis para renda em construção,Corifeu,de acordo com o previsto,de acordo com o previsto,
16.915.968/0001-88,2025-03-31,1,Imóveis para renda em construção,Paes de Barros,de acordo com o previsto,de acordo com o previsto,
17.311.079/0001-74,2025-03-31,1,Imóveis para renda em construção,não se aplica,não se aplica,não se aplica,
18.369.510/0001-04,2025-03-31,1,Imóveis para renda em construção,.,,,
19.249.989/0001-08,2025-03-31,1,Imóveis para venda em construção,Não aplicável,Não aplicável,Não aplicável,
20.265.467/0001-70,2025-03-31,1,Imóveis para venda em construção,Informação não apresentada.,,,
20.680.775/0001-62,2025-03-31,1,Imóveis para renda em construção,Condomínio Funchal 641,,,
21.085.863/0001-89,2025-03-31,1,Imóveis para renda em construção,Eldorado,,,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 201 - Bl 5 - Village Acqua,não aplicável,não aplicável,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 202 - Bl 1 - Village Acqua,não aplicável,não aplicável,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 202 - Bl 4 - Village Acqua,não aplicável,não aplicável,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 202 - Bl 5 - Village Acqua,não aplicável,não aplicável,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 101 - Bl 1 - Village Acqua,não aplicável,não aplicável,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 202 - Bl 3 - Village Acqua,não aplicável,não aplicável,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 102 - Bl 3 - Village Acqua,não aplicável,não aplicável,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 301 - Bl 4 - Village Acqua,não aplicável,não aplicável,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 101 - Bl 5 - Village Acqua,não aplicável,não aplicável,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 201 - Bl 4 - Village Acqua,não aplicável,não aplicável,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 102 - Bl 5 - Village Acqua,não aplicável,não aplicável,
22.646.161/0001-90,2025-03-31,1,Imóveis para venda em construção,Frad.E - Unid. 101 - Bl 3 - Village Acqua,não aplicável,não aplicável,
23.964.843/0001-03,2025-03-31,1,Imóveis para venda em construção,TER_TUMIARU,,,
26.502.794/0001-85,2025-03-31,1,Imóveis para renda em construção,Especulativo Extrema,Detalhes explicados acima.,Detalhes explicados acima.,
27.368.617/0001-10,2025-03-31,1,Imóveis para renda em construção,Informação não apresentada.,,,
27.538.477/0001-81,2025-03-31,1,Imóveis para venda em construção,Não há informação apresentada,Não há informação apresentada,Não há informação apresentada,
28.548.288/0001-52,2025-03-31,1,Imóveis para renda em construção,,,,
30.017.492/0001-99,2025-03-31,1,Imóveis para renda em construção,.,.,.,
30.017.492/0001-99,2025-03-31,1,Imóveis para renda em construção,.,,,
30.258.790/0001-70,2025-03-31,1,Imóveis para renda em construção,Não se aplica,Não se aplica,Não se aplica,
31.152.015/0001-07,2025-03-31,1,Imóveis para renda em construção,Não há informação apresentada,Não há informação apresentada,Não há informação apresentada,
31.161.410/0001-48,2025-03-31,1,Imóveis para venda em construção,Não aplicável,,,
32.274.197/0001-43,2025-03-31,1,Imóveis para venda em construção,N/D,N/D,N/D,
32.274.553/0001-29,2025-03-31,1,Imóveis para renda em construção,,,,
33.842.871/0001-01,2025-03-31,1,Imóveis para renda em construção,BARREIRAS - BA,,,
33.842.871/0001-01,2025-03-31,1,Imóveis para renda em construção,JEQUIÉ,,,
33.842.871/0001-01,2025-03-31,1,Imóveis para renda em construção,NOSSA SENHORA DO SOCORRO,,,
33.884.197/0001-28,2025-03-31,1,Imóveis para renda em construção,.,.,.,
34.081.631/0001-02,2025-03-31,1,Imóveis para venda em construção,Informação não apresentada,Informação não apresentada,Informação não apresentada,
