CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
32.655.589/0001-52;2021-09-30;1;NYT_712;Avenida Brasilia nº 2121, Sala 712 - Vila São Paulo, Araçatuba-SP;2021-08-02;42.74;1;Não possui características relevantes;0.000998;0.002476
32.655.589/0001-52;2021-09-30;1;NYT_713;Avenida Brasilia nº 2121, Sala 713 - Vila São Paulo, Araçatuba-SP;2021-08-02;42.74;1;Não possui características relevantes;0.000998;0.002476
32.655.589/0001-52;2021-09-30;1;NYT_715;Avenida Brasilia nº 2121, Sala 715 - Vila São Paulo, Araçatuba-SP;2021-07-07;45.50;1;Não possui características relevantes;0.001;0.002482
32.655.589/0001-52;2021-09-30;1;NYT_912;Avenida Brasilia nº 2121, Sala 912 - Vila São Paulo, Araçatuba-SP;2021-07-16;42.74;1;Não possui características relevantes;0.000977;0.002425
32.655.589/0001-52;2021-09-30;1;NYT_1005;Avenida Brasilia nº 2121, Sala 1005 - Vila São Paulo, Araçatuba-SP;2021-08-18;43.87;1;Não possui características relevantes;0.000965;0.002399
32.655.589/0001-52;2021-09-30;1;NYT_1106;Avenida Brasilia nº 2121, Sala 1106 - Vila São Paulo, Araçatuba-SP;2021-08-12;43.87;1;Não possui características relevantes;0.000965;0.002399
32.655.589/0001-52;2021-09-30;1;NYT_1217;Avenida Brasilia nº 2121, Sala 1217 - Vila São Paulo, Araçatuba-SP;2021-07-16;65.66;1;Não possui características relevantes;0.001446;0.00359
32.655.589/0001-52;2021-09-30;1;NYT_1305;Avenida Brasilia nº 2121, Sala 1305 - Vila São Paulo, Araçatuba-SP;2021-08-26;43.87;1;Não possui características relevantes;0.000965;0.002399
32.655.589/0001-52;2021-09-30;1;NYT_1407;Avenida Brasilia nº 2121, Sala 1407 - Vila São Paulo, Araçatuba-SP;2021-09-03;42.74;1;Não possui características relevantes;0.00094;0.002337
32.655.589/0001-52;2021-09-30;1;NYT_1409;Avenida Brasilia nº 2121, Sala 1409 - Vila São Paulo, Araçatuba-SP;2021-07-16;44.98;1;Não possui características relevantes;0.000991;0.00246
32.655.589/0001-52;2021-09-30;1;NYT_1506;Avenida Brasilia nº 2121, Sala 1506 - Vila São Paulo, Araçatuba-SP;2021-07-22;43.87;1;Não possui características relevantes;0.000939;0.002331
32.655.589/0001-52;2021-09-30;1;NYT_1507;Avenida Brasilia nº 2121, Sala 1507 - Vila São Paulo, Araçatuba-SP;2021-07-22;42.74;1;Não possui características relevantes;0.000915;0.002271
32.655.589/0001-52;2021-09-30;1;NYT_1508;Avenida Brasilia nº 2121, Sala 1508 - Vila São Paulo, Araçatuba-SP;2021-07-16;42.74;1;Não possui características relevantes;0.000915;0.002271
32.655.589/0001-52;2021-09-30;1;NYT_1509;Avenida Brasilia nº 2121, Sala 1509 - Vila São Paulo, Araçatuba-SP;2021-07-16;44.98;1;Não possui características relevantes;0.000963;0.00239
32.655.589/0001-52;2021-09-30;1;NYT_2002;Avenida Brasilia nº 2121, Sala 2002 - Vila São Paulo, Araçatuba-SP;2021-09-27;42.74;1;Não possui características relevantes;0.000976;0.002425
32.655.589/0001-52;2021-09-30;1;NYT_2005;Avenida Brasilia nº 2121, Sala 2005 - Vila São Paulo, Araçatuba-SP;2021-09-21;43.87;1;Não possui características relevantes;0.000965;0.002399
32.655.589/0001-52;2021-09-30;1;NYT_2007;Avenida Brasilia nº 2121, Sala 2007 - Vila São Paulo, Araçatuba-SP;2021-07-22;42.74;1;Não possui características relevantes;0.000915;0.002271
32.655.589/0001-52;2021-09-30;1;NYT_2008;Avenida Brasilia nº 2121, Sala 2008 - Vila São Paulo, Araçatuba-SP;2021-08-02;42.74;1;Não possui características relevantes;0.001013;0.002513
32.655.589/0001-52;2021-09-30;1;NYT_2012;Avenida Brasilia nº 2121, Sala 2012 - Vila São Paulo, Araçatuba-SP;2021-08-23;42.74;1;Não possui características relevantes;0.000975;0.002425
32.655.589/0001-52;2021-09-30;1;AL_802C;Rua Bernardo Giumarães, 105 Sala 802- Vila Boa Vista, Sorocaba-SP;2021-07-30;41.47;1;Nenhuma caracteristica relevante.;0.000572;0.001419
32.655.589/0001-52;2021-09-30;1;AL_1102C;Rua Bernardo Giumarães, 105 Sala 1102- Vila Boa Vista, Sorocaba-SP;2021-09-08;41.47;1;Nenhuma caracteristica relevante.;0.000552;0.001372
32.655.589/0001-52;2021-09-30;1;AL_101B;Rua Bernardo Giumarães, 105 Sala 101- Vila Boa Vista, Sorocaba-SP;2021-09-16;44.59;1;Nenhuma caracteristica relevante.;0.00059;0.001465
32.655.589/0001-52;2021-09-30;1;AL_103B;Rua Bernardo Giumarães, 105 Sala 103- Vila Boa Vista, Sorocaba-SP;2021-08-12;46.22;1;Nenhuma caracteristica relevante.;0.000598;0.001486
32.655.589/0001-52;2021-09-30;1;AL_207B;Rua Bernardo Giumarães, 105 Sala 207- Vila Boa Vista, Sorocaba-SP;2021-07-16;46.22;1;Nenhuma caracteristica relevante.;0.000604;0.001499
32.655.589/0001-52;2021-09-30;1;AL_501B;Rua Bernardo Giumarães, 105 Sala 501- Vila Boa Vista, Sorocaba-SP;2021-08-12;44.59;1;Nenhuma caracteristica relevante.;0.000614;0.001527
32.655.589/0001-52;2021-09-30;1;AL_1101B;Rua Bernardo Giumarães, 105 Sala 1101- Vila Boa Vista, Sorocaba-SP;2021-07-27;44.59;1;Nenhuma caracteristica relevante.;0.000599;0.001486
32.655.589/0001-52;2021-09-30;1;AL_1202B;Rua Bernardo Giumarães, 105 Sala 1202- Vila Boa Vista, Sorocaba-SP;2021-07-23;44.59;1;Nenhuma caracteristica relevante.;0.000597;0.001482
32.655.589/0001-52;2021-09-30;1;AL_177BV;Rua Bernardo Giumarães, 105 Vaga 177- Vila Boa Vista, Sorocaba-SP;2021-07-16;10.35;1;Nenhuma caracteristica relevante.;4E-06;1E-05
32.655.589/0001-52;2021-09-30;1;AL_182BV;Rua Bernardo Giumarães, 105 Vaga 182- Vila Boa Vista, Sorocaba-SP;2021-08-23;10.35;1;Nenhuma caracteristica relevante.;4E-06;1E-05
32.655.589/0001-52;2021-09-30;1;AL_188BV;Rua Bernardo Giumarães, 105 Vaga 188- Vila Boa Vista, Sorocaba-SP;2021-07-27;10.35;1;Nenhuma caracteristica relevante.;4E-06;1E-05
32.655.589/0001-52;2021-09-30;1;AL_189BV;Rua Bernardo Giumarães, 105 Vaga 189- Vila Boa Vista, Sorocaba-SP;2021-07-27;10.35;1;Nenhuma caracteristica relevante.;4E-06;1E-05
32.655.589/0001-52;2021-09-30;1;AL_190BV;Rua Bernardo Giumarães, 105 Vaga 190- Vila Boa Vista, Sorocaba-SP;2021-08-25;10.35;1;Nenhuma caracteristica relevante.;4E-06;1E-05
32.655.589/0001-52;2021-09-30;1;AL_191BV;Rua Bernardo Giumarães, 105 Vaga 191- Vila Boa Vista, Sorocaba-SP;2021-08-25;10.35;1;Nenhuma caracteristica relevante.;4E-06;1E-05
32.655.589/0001-52;2021-09-30;1;AL_192BV;Rua Bernardo Giumarães, 105 Vaga 192- Vila Boa Vista, Sorocaba-SP;2021-08-31;10.35;1;Nenhuma caracteristica relevante.;4E-06;1E-05
32.655.589/0001-52;2021-09-30;1;AL_193BV;Rua Bernardo Giumarães, 105 Vaga 193- Vila Boa Vista, Sorocaba-SP;2021-08-31;10.35;1;Nenhuma caracteristica relevante.;4E-06;1E-05
32.655.589/0001-52;2021-09-30;1;AL_304BV;Rua Bernardo Giumarães, 105 Vaga 304- Vila Boa Vista, Sorocaba-SP;2021-07-23;10.35;1;Nenhuma caracteristica relevante.;4E-06;1E-05
32.655.589/0001-52;2021-09-30;1;AL_305BV;Rua Bernardo Giumarães, 105 Vaga 305- Vila Boa Vista, Sorocaba-SP;2021-07-23;10.35;1;Nenhuma caracteristica relevante.;4E-06;1E-05
32.655.589/0001-52;2021-09-30;1;AL_306BV;Rua Bernardo Giumarães, 105 Vaga 306- Vila Boa Vista, Sorocaba-SP;2021-07-23;10.35;1;Nenhuma caracteristica relevante.;4E-06;1E-05
32.655.589/0001-52;2021-09-30;1;AL_502B;Rua Bernardo Giumarães, 105 Sala 502- Vila Boa Vista, Sorocaba-SP;2021-08-04;44.59;1;Nenhuma caracteristica relevante.;0.00059;0.001465
32.655.589/0001-52;2021-09-30;1;AL_509B;Rua Bernardo Giumarães, 105 Sala 509- Vila Boa Vista, Sorocaba-SP;2021-08-23;44.59;1;Nenhuma caracteristica relevante.;0.000589;0.001465
32.655.589/0001-52;2021-09-30;1;AL_706B;Rua Bernardo Giumarães, 105 Sala 706- Vila Boa Vista, Sorocaba-SP;2021-08-17;48.28;1;Nenhuma caracteristica relevante.;0.000591;0.001469
32.655.589/0001-52;2021-09-30;1;AL_708B;Rua Bernardo Giumarães, 105 Sala 708- Vila Boa Vista, Sorocaba-SP;2021-07-23;46.22;1;Nenhuma caracteristica relevante.;0.000594;0.001473
32.655.589/0001-52;2021-09-30;1;NYT_1008;Avenida Brasilia nº 2121, Sala 1008 - Vila São Paulo, Araçatuba-SP;2021-09-30;42.74;1;Nenhuma característica relevante.;0.000941;0.002337
32.655.589/0001-52;2021-09-30;1;AL_710B;Rua Bernardo Giumarães, 105 Sala 710- Vila Boa Vista, Sorocaba-SP;2021-07-23;44.59;1;Nenhuma caracteristica relevante.;0.000594;0.001473
32.655.589/0001-52;2021-09-30;1;AL_802B;Rua Bernardo Giumarães, 105 Sala 802- Vila Boa Vista, Sorocaba-SP;2021-08-26;44.59;1;Nenhuma caracteristica relevante.;0.000623;0.001547
32.655.589/0001-52;2021-09-30;1;AL_806B;Rua Bernardo Giumarães, 105 Sala 806- Vila Boa Vista, Sorocaba-SP;2021-09-29;48.28;1;Nenhuma caracteristica relevante.;0.000648;0.00161
32.655.589/0001-52;2021-09-30;1;AL_808B;Rua Bernardo Giumarães, 105 Sala 808- Vila Boa Vista, Sorocaba-SP;2021-08-06;46.22;1;Nenhuma caracteristica relevante.;0.000558;0.001385
32.655.589/0001-52;2021-09-30;1;2LED1203;Lotes nº 34 e 36, Rua 210, QS 1, T2 Unid. 1203 - Águas Claras-DF;2021-07-13;32.45;1;Nenhuma característica relevante;0.000486;0.001207
32.655.589/0001-52;2021-09-30;1;2LED1205;Lotes nº 34 e 36, Rua 210, QS 1, T2 Unid. 1205 - Águas Claras-DF;2021-07-13;33.39;1;Nenhuma característica relevante;0.000495;0.001228
32.655.589/0001-52;2021-09-30;1;2LED1310;Lotes nº 34 e 36, Rua 210, QS 1, T2 Unid. 1310 - Águas Claras-DF;2021-07-13;30.88;1;Nenhuma característica relevante;0.000453;0.001124
32.655.589/0001-52;2021-09-30;1;2LED1512;Lotes nº 34 e 36, Rua 210, QS 1, T2 Unid. 1512 - Águas Claras-DF;2021-07-05;34.20;1;Nenhuma característica relevante;0.000557;0.001382
32.655.589/0001-52;2021-09-30;1;VERS_21;Rua Teiceira Heizer, 1.965 Ap.21 - Recreio dos Bandeirantes, Rio de Janeiro-RJ;2021-07-26;184.00;1;Nenhuma característica relevante;0.003278;0.008136
32.655.589/0001-52;2021-09-30;1;VERS_171;Rua Teiceira Heizer, 1.965 Ap.171 - Recreio dos Bandeirantes, Rio de Janeiro-RJ;2021-09-14;184.00;1;Nenhuma característica relevante;0.003734;0.009285
32.655.589/0001-52;2021-09-30;1;CAL801_6;Rua Teixeira Heizer, 1.965 Ap. 801 Torre 6 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-07-16;173.00;1;Nenhuma característica relevante.;0.003204;0.007954
32.655.589/0001-52;2021-09-30;1;CAL503_7;Rua Teixeira Heizer, 1.965 Ap. 503 Torre 7 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-07-06;67.00;1;Nenhuma característica relevante.;0.001538;0.003817
32.655.589/0001-52;2021-09-30;1;CAL801_8;Rua Teixeira Heizer, 1.965 Ap. 801 Torre 8 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-08-13;156.00;1;Nenhuma característica relevante.;0.003114;0.007737
32.655.589/0001-52;2021-09-30;1;CAL805_8;Rua Teixeira Heizer, 1.965 Ap. 805 Torre 8 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-08-26;147.00;1;Nenhuma característica relevante.;0.002727;0.006778
32.655.589/0001-52;2021-09-30;1;CAL806_8;Rua Teixeira Heizer, 1.965 Ap. 806 Torre 8 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-09-10;159.00;1;Nenhuma característica relevante.;0.003279;0.00815
32.655.589/0001-52;2021-09-30;1;CAL104_9;Rua Teixeira Heizer, 1.965 Ap. 104 Torre 9 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-08-31;84.00;1;Nenhuma característica relevante.;0.002286;0.005684
32.655.589/0001-52;2021-09-30;1;CAL506_9;Rua Teixeira Heizer, 1.965 Ap. 506 Torre 9 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-08-30;83.00;1;Nenhuma característica relevante.;0.001963;0.00488
32.655.589/0001-52;2021-09-30;1;CAL807_9;Rua Teixeira Heizer, 1.965 Ap. 807 Torre 9 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-09-23;175.00;1;Nenhuma característica relevante.;0.003344;0.008305
32.655.589/0001-52;2021-09-30;1;P_101N_1;Rua Vitória Rédia, 250 - AP.101N Bloco_1, Praia do Paiva - Cabo de Santo Agostinho-PE;2021-08-23;127.00;1;Nenhuma característica relevante.;0.003085;0.007674
32.655.589/0001-52;2021-09-30;1;P_102S_1;Rua Vitória Rédia, 250 - AP.102S Bloco_1, Praia do Paiva - Cabo de Santo Agostinho-PE;2021-08-05;127.50;1;Nenhuma característica relevante.;0.003088;0.007674
32.655.589/0001-52;2021-09-30;1;P_602S_1;Rua Vitória Rédia, 250 - AP.602S Bloco_1, Praia do Paiva - Cabo de Santo Agostinho-PE;2021-08-12;127.50;1;Nenhuma característica relevante.;0.002989;0.007428
32.655.589/0001-52;2021-09-30;1;P1102N_1;Rua Vitória Rédia, 250 - AP.1102N Bloco_1, Praia do Paiva - Cabo de Santo Agostinho-PE;2021-07-05;127.50;1;Nenhuma característica relevante.;0.003097;0.007686
32.655.589/0001-52;2021-09-30;1;P_101N_3;Rua Vitória Rédia, 250 - AP.101N Bloco_3, Praia do Paiva - Cabo de Santo Agostinho-PE;2021-08-17;127.00;1;Nenhuma característica relevante.;0.003087;0.007674
32.655.589/0001-52;2021-09-30;1;P_101S_3;Rua Vitória Rédia, 250 - AP.101S Bloco_3, Praia do Paiva - Cabo de Santo Agostinho-PE;2021-07-16;127.00;1;Nenhuma característica relevante.;0.003092;0.007674
32.655.589/0001-52;2021-09-30;1;P_201S_3;Rua Vitória Rédia, 250 - AP.201S Bloco_3, Praia do Paiva - Cabo de Santo Agostinho-PE;2021-08-05;127.00;1;Nenhuma característica relevante.;0.003105;0.007716
32.655.589/0001-52;2021-09-30;1;SSILV_17;Avenica Manoel Casanova, 1200 - Condominio Recanto das Araucárias, Casa 17, Suzano-SP;2021-08-03;111.00;1;Nenhuma característica relevante;0.001604;0.003982
32.655.589/0001-52;2021-12-31;1;LEDM_46F;Lotes nº 34 e 36, Rua 210, QS 1, F Unid. 46 - Águas Claras-DF;2021-12-31;44.18;1;Nenhuma característica relevante;0.002806;0.005257
32.655.589/0001-52;2021-12-31;1;LEDM_47F;Lotes nº 34 e 36, Rua 210, QS 1, F Unid. 47 - Águas Claras-DF;2021-12-31;44.18;1;Nenhuma característica relevante;0.001424;0.005257
32.655.589/0001-52;2021-12-31;1;LEDM_48F;Lotes nº 34 e 36, Rua 210, QS 1, F Unid. 48 - Águas Claras-DF;2021-12-31;43.97;1;Nenhuma característica relevante;0.000632;0.005257
32.655.589/0001-52;2021-12-31;1;DOTO_303;Rua Barão Geraldo de Resende, 97, Sala 303 Guanabara, Campinas - SP;2021-12-02;40.17;1;Nenhuma caracteristica relevante.;0.000447;0.003605
32.655.589/0001-52;2021-12-31;1;DOTO_512;Rua Barão Geraldo de Resende, 97, Sala 512 Guanabara, Campinas - SP;2021-12-21;40.17;1;Nenhuma caracteristica relevante.;0.000193;0.003605
32.655.589/0001-52;2021-12-31;1;DOTO_905;Rua Barão Geraldo de Resende, 97, Sala 905 Guanabara, Campinas - SP;2021-12-21;40.78;1;Nenhuma caracteristica relevante.;0.000765;0.003726
32.655.589/0001-52;2021-12-31;1;VH1005_B;Lote 5, Quadra C 02 Torre_B, Ap. 1005 - Alphaville Residencial I - Cidade Ocidental - GO;2021-11-12;70.45;1;Nenhuma característica relevante;0.00086;0.004189
32.655.589/0001-52;2021-12-31;1;EB_806;Avenida São Rafael, nº 1.405, Sala 806 - São Marcos, Salvador-BA;2021-11-03;28.97;1;Nenhuma característica relevante;0.000435;0.002115
32.655.589/0001-52;2021-12-31;1;NYT_407;Avenida Brasilia nº 2121, Sala 407 - Vila São Paulo, Araçatuba-SP;2021-11-10;42.74;1;Não possui características relevantes;0.000938;0.004562
32.655.589/0001-52;2021-12-31;1;NYT_410;Avenida Brasilia nº 2121, Sala 410 - Vila São Paulo, Araçatuba-SP;2021-10-13;58.57;1;Não possui características relevantes;0.001313;0.00637
32.655.589/0001-52;2021-12-31;1;NYT_412;Avenida Brasilia nº 2121, Sala 412 - Vila São Paulo, Araçatuba-SP;2021-10-28;42.74;1;Não possui características relevantes;0.000938;0.004562
32.655.589/0001-52;2021-12-31;1;NYT_603;Avenida Brasilia nº 2121, Sala 603 - Vila São Paulo, Araçatuba-SP;2021-12-30;42.74;1;Não possui características relevantes;0.000939;0.004572
32.655.589/0001-52;2021-12-31;1;NYT_611;Avenida Brasilia nº 2121, Sala 611 - Vila São Paulo, Araçatuba-SP;2021-10-06;58.56;1;Não possui características relevantes;0.001288;0.006251
32.655.589/0001-52;2021-12-31;1;NYT_1102;Avenida Brasilia nº 2121, Sala 1102 - Vila São Paulo, Araçatuba-SP;2021-12-01;42.74;1;Não possui características relevantes;0.000937;0.004562
32.655.589/0001-52;2021-12-31;1;NYT_1108;Avenida Brasilia nº 2121, Sala 1108 - Vila São Paulo, Araçatuba-SP;2021-12-10;42.74;1;Não possui características relevantes;0.000937;0.004562
32.655.589/0001-52;2021-12-31;1;NYT_1109;Avenida Brasilia nº 2121, Sala 1109 - Vila São Paulo, Araçatuba-SP;2021-12-10;44.98;1;Não possui características relevantes;0.000986;0.004802
32.655.589/0001-52;2021-12-31;1;NYT_1120;Avenida Brasilia nº 2121, Sala 1120 - Vila São Paulo, Araçatuba-SP;2021-12-21;42.74;1;Não possui características relevantes;0.000937;0.004562
32.655.589/0001-52;2021-12-31;1;NYT_1203;Avenida Brasilia nº 2121, Sala 1203 - Vila São Paulo, Araçatuba-SP;2021-10-04;42.74;1;Não possui características relevantes;0.000941;0.004562
32.655.589/0001-52;2021-12-31;1;NYT_1303;Avenida Brasilia nº 2121, Sala 1303 - Vila São Paulo, Araçatuba-SP;2021-11-22;42.74;1;Não possui características relevantes;0.000937;0.004562
32.655.589/0001-52;2021-12-31;1;NYT_1304;Avenida Brasilia nº 2121, Sala 1304 - Vila São Paulo, Araçatuba-SP;2021-11-26;42.74;1;Não possui características relevantes;0.000937;0.004562
32.655.589/0001-52;2021-12-31;1;NYT_1308;Avenida Brasilia nº 2121, Sala 1308 - Vila São Paulo, Araçatuba-SP;2021-10-27;42.74;1;Não possui características relevantes;0.000938;0.004562
32.655.589/0001-52;2021-12-31;1;NYT_1309;Avenida Brasilia nº 2121, Sala 1309 - Vila São Paulo, Araçatuba-SP;2021-11-18;44.98;1;Não possui características relevantes;0.000986;0.004802
32.655.589/0001-52;2021-12-31;1;NYT_1408;Avenida Brasilia nº 2121, Sala 1408 - Vila São Paulo, Araçatuba-SP;2021-12-07;42.74;1;Não possui características relevantes;0.000937;0.004562
32.655.589/0001-52;2021-12-31;1;NYT_1417;Avenida Brasilia nº 2121, Sala 1417 - Vila São Paulo, Araçatuba-SP;2021-10-29;65.66;1;Não possui características relevantes;0.001449;0.00705
32.655.589/0001-52;2021-12-31;1;NYT_1603;Avenida Brasilia nº 2121, Sala 1603 - Vila São Paulo, Araçatuba-SP;2021-12-21;42.74;1;Não possui características relevantes;0.000937;0.004562
32.655.589/0001-52;2021-12-31;1;NYT_1716;Avenida Brasilia nº 2121, Sala 1716 - Vila São Paulo, Araçatuba-SP;2021-12-27;53.03;1;Não possui características relevantes;0.001163;0.005661
32.655.589/0001-52;2021-12-31;1;NYT_2003;Avenida Brasilia nº 2121, Sala 2003 - Vila São Paulo, Araçatuba-SP;2021-11-03;42.74;1;Não possui características relevantes;0.000938;0.004562
32.655.589/0001-52;2021-12-31;1;AL_111BV;Rua Bernardo Giumarães, 105 Vaga 111- Vila Boa Vista, Sorocaba-SP;2021-11-03;10.35;1;Nenhuma característica relevante.;4E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_115BV;Rua Bernardo Giumarães, 105 Vaga 115- Vila Boa Vista, Sorocaba-SP;2021-11-03;10.35;1;Nenhuma caracteristica relevante.;4E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_116BV;Rua Bernardo Giumarães, 105 Vaga 116- Vila Boa Vista, Sorocaba-SP;2021-10-26;10.35;1;Nenhuma caracteristica relevante.;4E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_118BV;Rua Bernardo Giumarães, 105 Vaga 118- Vila Boa Vista, Sorocaba-SP;2021-10-26;10.35;1;Nenhuma caracteristica relevante.;4E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_122BV;Rua Bernardo Giumarães, 105 Vaga 122- Vila Boa Vista, Sorocaba-SP;2021-10-22;10.35;1;Nenhuma caracteristica relevante.;2E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_124BV;Rua Bernardo Giumarães, 105 Vaga 124- Vila Boa Vista, Sorocaba-SP;2021-10-22;10.35;1;Nenhuma caracteristica relevante.;2E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_128BV;Rua Bernardo Giumarães, 105 Vaga 128- Vila Boa Vista, Sorocaba-SP;2021-11-03;10.35;1;Nenhuma caracteristica relevante.;3E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_141BV;Rua Bernardo Giumarães, 105 Vaga 141- Vila Boa Vista, Sorocaba-SP;2021-10-26;10.35;1;Nenhuma caracteristica relevante.;3E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_142BV;Rua Bernardo Giumarães, 105 Vaga 142- Vila Boa Vista, Sorocaba-SP;2021-10-26;10.35;1;Nenhuma caracteristica relevante.;3E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_143BV;Rua Bernardo Giumarães, 105 Vaga 143- Vila Boa Vista, Sorocaba-SP;2021-10-26;10.35;1;Nenhuma caracteristica relevante.;2E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_144BV;Rua Bernardo Giumarães, 105 Vaga 144- Vila Boa Vista, Sorocaba-SP;2021-10-22;10.35;1;Nenhuma caracteristica relevante.;2E-05;2E-05
32.655.589/0001-52;2021-12-31;1;AL_145BV;Rua Bernardo Giumarães, 105 Vaga 145- Vila Boa Vista, Sorocaba-SP;2021-10-22;10.35;1;Nenhuma caracteristica relevante.;1.1E-05;2E-05
32.655.589/0001-52;2021-12-31;1;AL_146BV;Rua Bernardo Giumarães, 105 Vaga 146- Vila Boa Vista, Sorocaba-SP;2021-10-22;10.35;1;Nenhuma caracteristica relevante.;1E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_187BV;Rua Bernardo Giumarães, 105 Vaga 187- Vila Boa Vista, Sorocaba-SP;2021-11-03;10.35;1;Nenhuma caracteristica relevante.;4E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_197BV;Rua Bernardo Giumarães, 105 Vaga 197- Vila Boa Vista, Sorocaba-SP;2021-11-03;10.35;1;Nenhuma caracteristica relevante.;4E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_198BV;Rua Bernardo Giumarães, 105 Vaga 198- Vila Boa Vista, Sorocaba-SP;2021-11-03;10.35;1;Nenhuma característica relevante.;4E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_199BV;Rua Bernardo Giumarães, 105 Vaga 199- Vila Boa Vista, Sorocaba-SP;2021-11-03;10.35;1;Nenhuma caracteristica relevante.;4E-06;2E-05
32.655.589/0001-52;2021-12-31;1;AL_702B;Rua Bernardo Giumarães, 105 Sala 702- Vila Boa Vista, Sorocaba-SP;2021-10-14;44.59;1;Nenhuma caracteristica relevante.;0.000596;0.0029
32.655.589/0001-52;2021-12-31;1;AL_704B;Rua Bernardo Giumarães, 105 Sala 704- Vila Boa Vista, Sorocaba-SP;2021-10-22;46.22;1;Nenhuma caracteristica relevante.;0.000613;0.002981
32.655.589/0001-52;2021-12-31;1;VERS_13;Rua Teiceira Heizer, 1.965 Ap.13 - Recreio dos Bandeirantes, Rio de Janeiro-RJ;2021-10-29;184.00;1;Nenhuma característica relevante;0.003137;0.015268
32.655.589/0001-52;2021-12-31;1;VERS_32;Rua Teiceira Heizer, 1.965 Ap.32 - Recreio dos Bandeirantes, Rio de Janeiro-RJ;2021-10-14;184.00;1;Nenhuma característica relevante;0.003291;0.016009
32.655.589/0001-52;2021-12-31;1;CAL_LB1;Rua Teixeira Heizer, 1.965 Loja B Torre 1 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-12-10;120.00;1;Nenhuma característica relevante.;0.001795;0.008741
32.655.589/0001-52;2021-12-31;1;CAL206_6;Rua Teixeira Heizer, 1.965 Ap. 206 Torre 6 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-12-29;83.00;1;Nenhuma característica relevante.;0.001982;0.009648
32.655.589/0001-52;2021-12-31;1;CAL511_6;Rua Teixeira Heizer, 1.965 Ap. 511 Torre 6 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-10-14;66.00;1;Nenhuma característica relevante.;0.00152;0.007392
32.655.589/0001-52;2021-12-31;1;CAL512_6;Rua Teixeira Heizer, 1.965 Ap. 512 Torre 6 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-10-28;84.00;1;Nenhuma característica relevante.;0.001991;0.009688
32.655.589/0001-52;2021-12-31;1;CAL201_7;Rua Teixeira Heizer, 1.965 Ap. 201 Torre 7 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-10-14;83.00;1;Nenhuma característica relevante.;0.001983;0.009648
32.655.589/0001-52;2021-12-31;1;CAL207_7;Rua Teixeira Heizer, 1.965 Ap. 207 Torre 7 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-12-15;83.00;1;Nenhuma característica relevante.;0.001983;0.009648
32.655.589/0001-52;2021-12-31;1;CAL205_8;Rua Teixeira Heizer, 1.965 Ap. 205 Torre 8 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-10-25;83.00;1;Nenhuma característica relevante.;0.001796;0.008741
32.655.589/0001-52;2021-12-31;1;CAL802_8;Rua Teixeira Heizer, 1.965 Ap. 802 Torre 8 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-11-05;146.00;1;Nenhuma característica relevante.;0.002725;0.013253
32.655.589/0001-52;2021-12-31;1;CAL305_9;Rua Teixeira Heizer, 1.965 Ap. 305 Torre 9 - Recreio dos Bandeirantes - Rio de Janeiro, RJ;2021-11-03;66.00;1;Nenhuma característica relevante.;0.00149;0.007251
32.655.589/0001-52;2021-12-31;1;P_101S_1;Rua Vitória Rédia, 250 - AP.101S Bloco_1, Praia do Paiva - Cabo de Santo Agostinho-PE;2021-10-05;127.00;1;Nenhuma característica relevante.;0.003087;0.014983
